#{"t_start": 1622898457.3694942, "env_id": "AntEnv-v8"}
r,l,t,reward,reward_position,reward_motion,reward_torque,reward_velocity,reward_contact
109.810719,128,99.459244,0.9650568897393837,0.37143808579043863,0.1761162392795086,0.001235844939838287,0.4025243664989552,0.013742353230643094
120.101579,128,103.03529,0.9792563112069661,0.38846568955311933,0.1840658187866211,0.0007747716723086355,0.38743181174242475,0.018518219452492227
132.515353,128,106.67791,0.9177987067346903,0.349719067509981,0.2274589017033577,0.0008510002169824414,0.2929070807750829,0.046862656529286374
122.406811,128,110.244602,0.94707768284122,0.3816712997319489,0.17076165229082108,0.001041260267830058,0.38033886592144084,0.013264604629179123
122.527433,128,113.78141,1.1162091834608958,0.38261187274803504,0.2322559356689453,0.0012313441934733505,0.48673737968067493,0.013372651169767245
113.318202,128,117.29547,0.7437282607800927,0.3156493907611729,0.14903971180319786,0.0008769985904800083,0.21790289172639535,0.06025926789884663
105.855492,128,120.829171,0.8313378698572561,0.32729897331463353,0.24559301137924194,0.0009035157871245213,0.2292281498579917,0.028314219518264426
122.279565,128,124.376696,0.9185172193427931,0.4009265399656189,0.1995512694120407,0.000820021529004435,0.2938834996887712,0.02333588874735777
130.926239,128,127.901942,1.0423364585366486,0.3997316615001787,0.15826979279518127,0.0009182600128590124,0.4663372651133857,0.01707947911504384
138.335834,128,131.489353,1.5535896010731116,0.4458355656214242,0.20432917028665543,0.0012331313506470625,0.8869197477842052,0.015271986030179745
109.571456,128,135.088482,1.0569644897727586,0.37848097593905045,0.24902606755495071,0.0010215333507185103,0.4165169692147472,0.011918943713291663
126.06268,128,138.721976,1.036085702071818,0.346465178396429,0.24352845549583435,0.0008643027414344294,0.41132363487678414,0.033904130561336204
115.919226,128,142.335282,0.9207057657861093,0.4374731937444858,0.2084680125117302,0.0006993032016217132,0.23932579352658243,0.03473946280168921
125.226373,128,145.985648,0.9396550019779838,0.38402573159761344,0.23361505568027496,0.0009247767651760755,0.3012098014684404,0.019879636466478924
118.330996,128,149.688852,0.9123601873357451,0.3744624021137308,0.246504008769989,0.0008006590737790545,0.2791809824944822,0.011412134883764028
121.757501,128,153.426797,1.1080699272983947,0.38016200789333,0.23678889125585556,0.0010668820717190995,0.48123518514402497,0.00881696093346504
118.326833,128,157.041987,1.0252917526329925,0.380425270203878,0.24688193202018738,0.0010395167296322009,0.38765115915761444,0.009293874521680644
138.830306,128,160.668808,1.0756441334107956,0.38708705664616083,0.135641660541296,0.0010107276402286074,0.5417160210653555,0.010188667517754435
114.681667,128,164.276858,0.8924776893470091,0.34140895728176957,0.24168076366186142,0.000739858061341426,0.2618756401800096,0.046772470162027194
129.535336,128,167.930319,1.1870764843737878,0.3923870504223324,0.23895031958818436,0.0008960900901065845,0.5434618060135138,0.011381218259650714
126.335135,128,171.646229,0.8453053106324946,0.3369926506353563,0.21288679540157318,0.0007815513125569375,0.25590967575718787,0.03873463752582039
135.435226,128,175.263934,1.039636903890664,0.32854228240575206,0.23650095611810684,0.000774574190216331,0.44904190262401994,0.024777188552568864
142.408086,128,178.929725,1.5204636952609998,0.4324788246494436,0.23348088562488556,0.0009546007704798832,0.8435153700997519,0.010034014116438722
128.765476,128,182.615262,1.2149752483455685,0.32321028655992945,0.25,0.001244740078125714,0.5770078068334922,0.06351241487402126
128.789245,128,186.239266,0.9748412231356359,0.4094725972625438,0.19610146433115005,0.0007385121494666198,0.3474527974403654,0.02107585195211003
140.962059,128,189.930184,1.3311998472455364,0.3834862693511879,0.23574719578027725,0.0012373026412481098,0.6976762014336876,0.013052878039135513
114.003904,128,193.51604,1.0313770026190423,0.38384810126974855,0.25,0.0012331956471289178,0.3790320569195716,0.017263648782593254
108.959806,128,197.148083,1.0344937460154306,0.38602523080004303,0.25,0.0012324234704611853,0.37521073435566354,0.022025357389262878
119.310918,128,200.747114,1.0617435160203328,0.3634591144096742,0.2479899600148201,0.0008741940851186029,0.4208484559680205,0.02857179154269931
118.400991,128,204.372477,1.1084718330081702,0.4205225290815101,0.24177812039852142,0.0010697870441548807,0.43330387880756954,0.011797517676414286
117.634919,128,208.022076,1.072560452561438,0.37382430544101514,0.25,0.0012358427378534977,0.43604929587058655,0.011451008511982792
134.16031,128,211.68616,1.2242127607743605,0.41278101850134874,0.21626325696706772,0.0010422834690882211,0.5825506815618733,0.011575520274982539
106.658898,128,215.200025,0.909422295847307,0.32520964947042313,0.25,0.0008957583919676278,0.2831542318857785,0.05016265609913767
142.732177,128,218.867759,1.5002922143093231,0.3794829795722446,0.18288087472319603,0.001237539658511768,0.9231162316487026,0.013574588706668101
153.969711,128,222.50648,1.56754699177367,0.37672121332133074,0.22991002351045609,0.001233146336767184,0.9505281548891263,0.009154453715989873
115.910343,128,226.118812,1.089148183273388,0.4021289407002369,0.2325245961546898,0.0010584003325798232,0.44066056668088494,0.012775679404996566
128.354119,128,229.785582,0.96460920444468,0.385743928959995,0.17405026033520699,0.0009141441611866386,0.38349301671028974,0.020407854278001677
119.576598,128,233.458442,1.0558852924956237,0.35996219982845246,0.237035371363163,0.0010644229922171916,0.4472932604787813,0.01053003783300973
102.769294,128,237.015821,0.8147298873580318,0.3342882870695073,0.2022434026002884,0.0007315990735574271,0.23901060208917155,0.03845599652550711
142.63826,128,240.696173,1.325186546456797,0.4302439964788313,0.25,0.001231107411388494,0.625002343324975,0.018709099241602085
127.835481,128,244.380237,0.8813824803229349,0.3931157897390525,0.24474740773439407,0.0007858228063147188,0.21817710970501605,0.024556350338157566
105.158751,128,247.990237,0.9998121188108495,0.4129032610283415,0.25,0.000953737212087332,0.3264597541040857,0.009495366466334953
119.792092,128,251.661157,1.0359757990923941,0.34194059632185675,0.2452242150902748,0.001247054346929875,0.3790830412745263,0.06848089205880636
119.234155,128,255.217539,1.1898103376276026,0.32449159061358174,0.23874185979366302,0.0010554972107762494,0.5693467353526104,0.05617465465697103
128.303731,128,258.870427,0.8458388467061075,0.40008718797729353,0.24818646162748337,0.0007781082460273267,0.17204079191440785,0.02474629694089562
120.676321,128,262.549835,0.8984567073631731,0.3285411392635163,0.18499276787042618,0.0010507170957466667,0.3606793516720348,0.02319273146144903
109.414574,128,266.2091,0.8768760331220672,0.39076917510859566,0.23594452440738678,0.000782350590068998,0.22465070721526234,0.024729275800753476
124.517747,128,269.959037,1.0383021039916642,0.41389602485214116,0.25,0.0010730384123350393,0.3655079294407136,0.007825111286474432
120.282572,128,273.497797,0.8994101647186595,0.3789972504279684,0.21457813680171967,0.000627369139942245,0.27281311922368107,0.032394289125348016
144.527579,128,277.19857,1.3425866528486738,0.3420834904344615,0.23725645244121552,0.0011909426865368096,0.6976768387268946,0.06437892855956548
124.63715,128,280.904848,1.0875151869697461,0.36633882437996,0.2411818504333496,0.001234779704748221,0.4676154183366106,0.011144314115077682
107.451519,128,284.526973,1.0652759121120525,0.4015579646354147,0.2291887253522873,0.0010547189118643692,0.4188619188434485,0.014612584369037566
126.99558,128,288.237694,1.0025900810849449,0.34628979370194657,0.25,0.0008224373362905619,0.3853156320487963,0.0201622179979116
127.91797,128,291.799156,1.5408055588924585,0.4066121671291244,0.2300199344754219,0.0010551364677977588,0.8921340574268929,0.010984263393221574
115.708218,128,295.447134,1.0467302371805467,0.40900437059407735,0.2473341003060341,0.0012324349557842717,0.3715529997133425,0.017606331611308493
117.550277,128,299.103061,0.9067471616522508,0.39645035855056254,0.22365184128284454,0.0008499880377248702,0.25845324610489256,0.027341727676226286
121.43991,128,302.687533,0.9041139016094153,0.37002580907230326,0.24563981592655182,0.0007776432346293413,0.2670848910386179,0.02058574233731302
115.096879,128,306.284804,1.0108744481630019,0.3789395902339849,0.23525554686784744,0.0007750739019316026,0.375608301226262,0.020295935932975864
118.777727,128,309.997475,0.9684344968956851,0.33005079906588225,0.2306879386305809,0.0010508206056125773,0.3839615005773204,0.022683438016288787
127.362,128,313.66252,1.1886970739356186,0.40094399219985905,0.24686914682388306,0.0009460279014778136,0.5260475064563979,0.013890400554000891
137.804393,128,317.341833,1.2149991496893349,0.42011197849823534,0.17285962402820587,0.0008135560579686161,0.6112871481572862,0.009926842947638938
129.728186,128,321.006685,1.1132340820396462,0.35346990644427856,0.18867594748735428,0.0012499288430473136,0.5598985543288401,0.00993974493612609
136.70753,128,324.653038,1.1443156595725434,0.49884231129088036,0.19596198946237564,0.000899412027060082,0.4182801724508629,0.030331774341364567
126.890095,128,328.287847,1.0836788159963626,0.3949519058616857,0.2366962656378746,0.0010423589171695473,0.4360953737328945,0.014892911846738304
101.501057,128,331.910722,0.7942267303375419,0.39324850719960935,0.24580782651901245,0.0007846476279306031,0.13073002912579296,0.02365571986519659
126.985448,128,335.562508,1.1673512869863711,0.37949764537093944,0.25,0.0010591044710202696,0.5226018855051395,0.014192651639271761
145.602644,128,339.206842,1.1250783073840895,0.3306473639164546,0.23067152500152588,0.0010490000085185888,0.552041087554875,0.010669330902715513
128.980141,128,342.99237,1.151818943567702,0.39639037669964705,0.23398546129465103,0.0009318266454680491,0.5119019565027829,0.008609322425152955
121.573313,128,346.663977,1.0456143520185897,0.4482931086931399,0.2482776865363121,0.0007745028128965919,0.3392652891417055,0.00900376483453556
134.210014,128,350.344568,1.2890979528043127,0.4215411690091694,0.2490914762020111,0.0012336676289483072,0.6003315253075258,0.016900114656658145
114.126653,128,354.006538,0.9387625153250448,0.38341868496781767,0.17464854568243027,0.0009201438734698608,0.3674939162531862,0.012281224548140849
153.291959,128,357.672466,1.4292319826325788,0.4032682184885258,0.25,0.0012329837853821493,0.7557576135323387,0.018973166826332013
131.388106,128,361.287789,1.1745888425694275,0.37483730473379606,0.24561592191457748,0.0012361962620599536,0.5422786886377002,0.010620731021293899
109.829842,128,364.906059,1.0397719659675897,0.3612598497478958,0.24832559376955032,0.0009860896638974907,0.39658516445034736,0.0326152683358986
128.933619,128,368.544825,1.2496037257068646,0.3209485885543009,0.21267029643058777,0.0009463424185982808,0.66949172664512,0.045546771658257726
112.912988,128,372.189048,0.9879054226745646,0.37590873587672735,0.20802031457424164,0.0010435714581611703,0.39194118133939937,0.010991619426035003
137.326068,128,375.839258,1.2531881689175892,0.3694160124459609,0.25,0.001236037225017889,0.6187818537758305,0.013754265470779856
122.233145,128,379.513207,1.0660080273570156,0.3869622097800296,0.24536805599927902,0.0008136144751135844,0.4208657096411661,0.011998437461427178
107.850854,128,383.090332,0.6947295773570592,0.3834857480060312,0.172377098351717,0.0006832971839532566,0.11658819114029913,0.02159524267505866
148.884785,128,386.767592,1.2013140238502142,0.3809410500773745,0.22389234602451324,0.0010501941984040143,0.5794428283612238,0.015987605188698767
151.622989,128,390.43777,1.335968604193571,0.3899586308124907,0.2484557256102562,0.0009769962893848418,0.677533628212976,0.01904362326846313
110.315229,128,394.01073,0.8704287092938557,0.4076299745930539,0.25,0.000613425132690641,0.16286443756493188,0.04932087200317933
116.224957,128,397.572307,0.7007576727385909,0.31994906881859886,0.2173529639840126,0.0007259872913284606,0.09513326867825464,0.06759638396639629
110.084772,128,401.158208,1.1327565506089399,0.37520094171333296,0.25,0.0009542891296610241,0.49730661306090207,0.009294706705043955
138.147666,128,404.824844,1.315231721696744,0.38356112169794215,0.25,0.0012326922027524605,0.663650401846418,0.016787505949631406
118.997079,128,408.562755,1.0436850814427203,0.3867912201361851,0.25,0.0012339070660497757,0.38671866384063863,0.018941290399846933
129.612788,128,412.330998,1.0464573398536348,0.41506956835317443,0.19621288776397705,0.001236462104211205,0.41895147749154527,0.014986944140726833
127.691542,128,416.04007,1.0898169084960077,0.3715698538604683,0.25,0.001237004405403488,0.45384473042952167,0.013165319800614295
98.83704,128,419.555949,0.8490641569900658,0.36198633701077876,0.23410028964281082,0.0008418832658992259,0.227644628561078,0.024491018509499012
109.836634,128,423.125226,0.8747295575888965,0.369180444525032,0.25,0.0007324004510719616,0.20973282230384466,0.04508389030894794
146.499106,128,426.831774,1.4402075428645527,0.39457519286395637,0.25,0.0012358447750656758,0.778801311568261,0.01559519365726948
126.203482,128,430.478311,1.3976719124146062,0.4300284783981042,0.20527156442403793,0.0009507881118792292,0.753976998982338,0.0074440824982467384
144.236702,128,434.18293,1.232709122126598,0.38289088007655264,0.1960422694683075,0.0010710931355462324,0.6424412886085872,0.010263590837604359
132.68032,128,437.860837,1.18813411912985,0.39176785402385705,0.23771731555461884,0.0012497140886462688,0.5488067700526913,0.008592465410036684
114.460877,128,441.464394,0.89728992371673,0.32385298985930455,0.24827442318201065,0.0007538624054216618,0.2959292726083127,0.02847937566168051
118.856814,128,445.046023,0.7885233576773838,0.363094836022875,0.25,0.0006470750459425433,0.13143467771184414,0.04334676889672202
107.105829,128,448.633761,0.9157355750771589,0.35489359947346494,0.24991151690483093,0.0008540307805124777,0.28278732126898726,0.027289106649363168
103.591957,128,452.201556,0.8244954680388344,0.3595368579663211,0.25,0.0007423456715709496,0.1953796123229293,0.018836652078012966
133.404917,128,455.877092,0.8884684426380227,0.36865959923117003,0.25,0.0008212689959133479,0.2395293936459417,0.029458180764997628
116.22517,128,459.594007,0.97405946864897,0.3841831707503205,0.25,0.0009860829982266906,0.30523549703850184,0.03365471786192102
122.456764,128,463.2239,1.1192559338375463,0.3855555852821427,0.23005952686071396,0.0008517387251069235,0.4850212503967918,0.017767832572790857
103.290186,128,466.75805,0.8599569020765733,0.3252306500388675,0.25,0.0007226545811692363,0.22102849773721112,0.06297509971932547
151.883196,128,470.406453,1.444141646871868,0.40693004350234374,0.23396530002355576,0.0012325084732939448,0.7866303539759767,0.015383440896698013
119.430081,128,474.050653,0.9760419221406984,0.3891772677403086,0.25,0.0009328973418940423,0.32381338280370325,0.01211837425479251
114.553613,128,477.662694,0.9178779018677318,0.40961140957461595,0.23981983959674835,0.0006489993066213233,0.2514040500788742,0.016393603310871918
108.930764,128,481.131563,0.9609210728094159,0.33020406365554017,0.23038338124752045,0.0009855931079155336,0.3489758217978976,0.0503722130005421
140.811877,128,484.718096,1.2672492641581306,0.3941454731438784,0.25,0.0009470020678184762,0.5614768859652367,0.0606799029811969
119.746925,128,488.407107,1.0230884756597733,0.36873568764656295,0.23847083002328873,0.0009733195203010347,0.4021356040913547,0.012773034378265906
124.133104,128,492.06885,1.0600826816680118,0.3330954053579609,0.24865243583917618,0.0010730281526250165,0.4699626578292102,0.007299154489039484
125.729662,128,495.762265,0.9210446129518162,0.3329349801132163,0.24017345905303955,0.0008225138200020059,0.3278614497130243,0.01925221025253404
109.140309,128,499.398735,0.9807865672995892,0.332177615414958,0.25,0.0010734157867982664,0.38923078339387573,0.008304752703957198
141.686921,128,503.074339,1.0913646942375679,0.3711946167889566,0.25,0.0008144990934424,0.45308762985089424,0.016267948504274803
115.815528,128,506.72507,0.8028417006962517,0.4487671535468995,0.17397044971585274,0.0006551533526049265,0.13647855043581422,0.04297039364508025
120.796979,128,510.359248,0.9840097786549475,0.35932883798643306,0.25,0.0009432703286583058,0.328225632831146,0.0455120375087101
125.511309,128,514.021363,1.054013229844745,0.4309298157276003,0.24063149839639664,0.0009714386646598977,0.36489649325666096,0.016583983799427368
111.917759,128,517.713536,0.8546822763964136,0.39812234424253634,0.2380700781941414,0.0008491467468352173,0.20116626664064008,0.016474440572260583
113.910609,128,521.282363,0.796974634893398,0.39693407112928586,0.18737507611513138,0.0008114997706810796,0.1775664269187913,0.03428756095950845
129.377582,128,524.942046,0.9446175239369028,0.38186567953194317,0.23975864052772522,0.000762054712937172,0.2810647317053562,0.04116641745894109
146.417875,128,528.544452,1.2659983368004488,0.3833174349607162,0.22139064222574234,0.0010685225214538518,0.6517878142500507,0.008433922842485795
116.656552,128,532.128685,1.0522599544548248,0.33068642179043606,0.25,0.0009758642783400912,0.40492373172683743,0.06567393665921115
139.735853,128,535.768804,1.031485699260816,0.3983082535583444,0.25,0.0007256403426357949,0.36784750311880304,0.014604302241032686
129.635457,128,539.404876,0.9283169895189494,0.33861312884251454,0.25,0.0007198915440971067,0.29681292274572935,0.042171046386608374
113.033387,128,543.033183,1.1003539277731103,0.48301102069282503,0.24981796741485596,0.0009693369207353857,0.3466187392403265,0.019936863504367214
127.356114,128,546.627515,0.8737194454352052,0.36095322922503376,0.16778678819537163,0.00090649563099233,0.3076631282573225,0.03640980412648498
148.56726,128,550.310381,1.4139023652356073,0.40095768311913155,0.12409277260303497,0.0012148244162080426,0.8768175132995143,0.01081957179771871
115.737598,128,553.952591,0.8450895562060068,0.3630916315762319,0.24647845327854156,0.0007303553628305166,0.18116608258730094,0.053623033401101895
122.826994,128,557.520284,1.1276913474782164,0.4020377742681932,0.25,0.0010518143653369246,0.4566060725477505,0.017995686296935744
134.770645,128,561.180847,1.425933196830667,0.3783843773286536,0.23612328618764877,0.0008137769598182581,0.8018034438235982,0.008808312530947833
127.511386,128,564.795692,1.1416067201482214,0.3775158844640694,0.24413228034973145,0.0010089218441710506,0.4898910798148401,0.02905855367540929
120.690685,128,568.43354,0.9934086445811956,0.4227796992162354,0.25,0.0009264850898369083,0.30459865499153466,0.015103805283588541
119.183418,128,572.028761,1.1248845158292833,0.39329979244844065,0.2226616069674492,0.0007723916315432545,0.4952593073863162,0.012891417395534042
112.232232,128,575.657955,1.0605301459236436,0.38179569939868596,0.25,0.00123368231074776,0.4105974378712601,0.016903326342949783
132.092199,128,579.29075,1.2444017265840523,0.3839147967877062,0.23682378232479095,0.0010522348405360186,0.6100328406286658,0.01257807200235334
131.133312,128,582.98791,0.9724331806396412,0.39548791096968133,0.24321459978818893,0.0008130268272640373,0.3032878173316659,0.029629825722841164
122.490675,128,586.574159,1.2256317062565765,0.3296538819579594,0.25,0.0012497982990062652,0.6376314819737526,0.007096544025858054
121.973829,128,590.210817,1.2311243555191398,0.3690646190513091,0.23805031180381775,0.0009726522072435402,0.6080826639506245,0.014954108506144845
114.812944,128,593.781025,0.8642046876011552,0.39758561929440583,0.24972040951251984,0.0007613462214835881,0.18652871852589092,0.029608594046854987
131.103215,128,597.322156,1.3146645101067893,0.3479296308419644,0.25,0.00124992645086543,0.7046875446504774,0.010797408163482172
111.4865,128,600.871395,1.028232045324861,0.38597704011160344,0.24856656044721603,0.0012321588796500404,0.37908300379903853,0.013373282087352903
135.497062,128,604.468021,0.9104275082524654,0.3660974941286332,0.25,0.0007400944049024642,0.24389632235269723,0.049693597366232606
122.011511,128,608.123852,0.7448790009621946,0.3604668282589512,0.17043590545654297,0.0007063168461365808,0.1750968338625657,0.0381731165379981
125.68823,128,611.715316,1.0820496658828092,0.37517222735760636,0.2037816271185875,0.0009872808906537965,0.477764427134103,0.0243441033818586
121.320582,128,615.343437,0.9071402312170462,0.41020022617664015,0.185993030667305,0.0009674106076620241,0.300104688169832,0.009874875595607032
125.823088,128,618.92419,1.1245208182112807,0.32323827406776984,0.25,0.0009674827916542503,0.49239752516173313,0.05791753619012343
119.967177,128,622.565061,1.016766485812788,0.383787269728754,0.2230236902832985,0.0007815305303700258,0.3923079009168376,0.016866094353528018
123.882536,128,626.238174,0.9155489801654689,0.3581491850179677,0.25,0.0007009585876084503,0.26469580364420164,0.04200303291569105
132.834483,128,629.871687,1.1607327660545916,0.41510163770235303,0.23899667710065842,0.0007825435719332908,0.4929219171831428,0.012929990496504184
116.995141,128,633.481467,0.8991137301665297,0.36581827258247207,0.23626307398080826,0.0007366070750113282,0.2458077834550837,0.05048799307315441
113.479438,128,637.164997,0.9259602100903461,0.37816950093757523,0.25,0.0009870654244416403,0.28443830927938485,0.012365334448944339
118.10031,128,640.786557,1.0590618232520965,0.32740244450388817,0.24711985886096954,0.0008211550530520033,0.46536949879101536,0.018348866043171493
115.231925,128,644.500255,1.0138695273145923,0.3868627060699435,0.25,0.0008154184541847004,0.361326856108687,0.014864546681777271
109.351827,128,648.116046,0.8635600838241024,0.35661976759447395,0.25,0.0006238818334388713,0.2257667985418937,0.030549635854296067
123.810798,128,651.745803,0.940310588128136,0.38113362845174975,0.24833275377750397,0.0007605103061860774,0.2651606163243992,0.044923079268297104
136.170432,128,655.414855,1.255107674544946,0.41305726452577796,0.25,0.0010672529959418076,0.577402869876087,0.01358028714713943
132.593927,128,659.111484,1.2860407076878397,0.4122350722128311,0.24769151955842972,0.0010549057001797946,0.6119025277097624,0.013156682506636668
117.157305,128,662.769825,1.1024483867174415,0.3783078241940999,0.23833587020635605,0.0010555372575177951,0.4721461907924516,0.012602964267016134
133.35053,128,666.436584,0.8938517684882233,0.3322005429122962,0.25,0.0007822842020506803,0.27843430333191527,0.03243463804196126
131.713819,128,670.175212,1.0433036022807287,0.3252966039644106,0.25,0.0007842260248016556,0.4467546402988982,0.020468131992618432
128.428648,128,673.910707,0.9286360970630158,0.3920984338161511,0.25,0.0007780242496793008,0.265064650856175,0.020694988141010458
117.698552,128,677.683966,0.8836678568283067,0.33368637740597457,0.24960973113775253,0.0007881879078771904,0.2792609831313308,0.020322577245371707
146.577977,128,681.427339,1.4692007287164215,0.3732687408373924,0.2381230816245079,0.000813978432739078,0.8498540270607411,0.007140900761041002
130.91588,128,685.267608,1.209036205332619,0.38478987911503315,0.24625379592180252,0.0010675819195281474,0.563256894277019,0.01366805409923589
117.958623,128,688.986879,1.078098270764404,0.400743189101446,0.248028963804245,0.0010688678239610156,0.41647796697080075,0.011779283063951169
124.405273,128,692.705134,1.229443675228861,0.32891472860977095,0.25,0.0010743034467073892,0.6404372588507504,0.009017384321632323
123.563664,128,696.395927,0.9829917194862288,0.38218531762887764,0.2308417558670044,0.0010689352396694844,0.3571622483070426,0.011733462443634646
116.716005,128,700.077756,1.0433277270653818,0.3271589394426355,0.22299285233020782,0.0010726991153864813,0.4832250036584915,0.00887823251866044
133.158382,128,703.851622,1.2668243564354107,0.39039529428048864,0.25,0.00105508403018612,0.6124247938993997,0.012949184225336283
131.09848,128,707.651979,1.2566432687876417,0.3815839785032214,0.25,0.0010548443902948788,0.6122003126853603,0.011804133208765107
117.204757,128,711.474694,1.0279162882043575,0.3369840346843001,0.25,0.001073269070700291,0.4312149947709365,0.008643989678420732
112.876673,128,715.210342,1.0578701342928858,0.48227946727319526,0.25,0.0009183039945235583,0.31165871498137726,0.013013648043789645
127.167254,128,719.035288,0.9360414727507451,0.39113178038353513,0.24924687296152115,0.0009690344545637699,0.28137321550913835,0.013320569441986724
139.983224,128,722.807887,1.458703021662201,0.38214566617918455,0.2493874430656433,0.0010371570280560747,0.8105800235281416,0.015552731861175478
120.115491,128,726.539526,1.1849777853696588,0.37799561545252175,0.24543537944555283,0.0007586168906421052,0.5519954953750598,0.008792678205882367
119.129978,128,730.200056,1.0178544108994918,0.4117025023570754,0.25,0.0008892176690051624,0.3395318873498313,0.015730803523579834
126.721738,128,734.059188,0.8900676026747466,0.37096207913669194,0.24744773656129837,0.0007788867793179786,0.25545864723489675,0.015420252962541623
111.646214,128,737.794611,0.8974619255807171,0.36079413882658495,0.25,0.0008385052137807282,0.25769973793194945,0.028129543608402013
134.240947,128,741.544868,1.043410615953685,0.34163495959046747,0.21098840981721878,0.0007873627841013767,0.46819439723579187,0.021805486526105384
121.158585,128,745.291724,0.9509296496556625,0.38329216285012985,0.23596593737602234,0.0007116346206584081,0.30867416573340095,0.02228574907545086
117.058445,128,749.20761,1.0006843507781416,0.3864466625685379,0.25,0.0009844842981134084,0.35300691038626625,0.010246293525223897
128.808621,128,753.040282,1.1279042549810334,0.35380550699521635,0.25,0.00107320936294479,0.5156757447537142,0.007349793869157927
119.03047,128,756.814703,0.9486048770434315,0.35986739954917213,0.2449246197938919,0.0009515662189276193,0.32778785659038573,0.015073434891054066
120.384922,128,760.588142,0.9365797419421185,0.3597708792118451,0.22101444005966187,0.000783787035942144,0.33542482178381705,0.019585813850852396
129.905976,128,764.336451,1.1432826719198186,0.4055780595200696,0.2284104973077774,0.0007469565950644583,0.4970585105909346,0.011488647905972675
122.666228,128,768.217612,1.1118826529453427,0.46684571228362376,0.22270242869853973,0.0010712614305118525,0.412768484094789,0.008494766437878415
141.291041,128,771.936293,1.557889194416648,0.42707991099670684,0.1704314425587654,0.0012334220569538616,0.9409764546245887,0.01816796417963297
116.331633,128,775.77667,0.9526489417518735,0.3990132648780167,0.25,0.001069021047359865,0.29038359303642947,0.012183062790067534
119.864452,128,779.636174,1.0211820497042725,0.3864068279438931,0.190731979906559,0.0012369057343347622,0.43190326576822113,0.01090307035126447
