#{"t_start": 1622183512.4277558, "env_id": "AntEnv-v3"}
r,l,t,reward_velocity,reward_yaw,reward_height,reward_position,reward_contact,reward_survive,reward,reward_ctrl
18.161061,23,389.523714,0.3263240396976471,5.0646171439439064e-05,0.07713101506233216,0.05439151413738728,-0.0,1.6,0.46420047830011674,-1.5936967367686892
9.003849,20,389.806959,9.460686234419313e-10,0.021089991927146914,0.081377512216568,0.0002777593239443377,-0.0,1.6,0.5590485502313187,-1.143696714182409
182.570727,303,394.037462,0.1557207942008972,0.007549765706062317,0.09628340005874635,0.0,-0.0,1.6,0.0634478739934961,-1.7961060859722098
-624.861368,1000,442.942617,0.5974897921085358,0.09842445850372315,0.07580402493476868,0.0,-0.0008707515219789037,1.0000000000033027,-1.1449534198228655,-2.9158009438512167
208.970552,1000,505.787323,0.8996862888336182,0.1,0.08110085725784302,0.012328870128840208,-0.003087561173990703,1.0000002138922293,-0.19240339634701595,-2.282432065285556
71.489187,264,522.348495,4.3657915375661106e-05,0.0005938169546425343,0.09935981631278992,0.0,-0.0,1.6,0.0912832160283692,-1.608714075154439
462.70745,1000,584.992404,0.3272028386592865,0.08901621699333191,0.07540490627288819,0.0,-0.0010888933623338134,1.0000000083844076,0.31733723037573985,-1.1731978465718407
844.209739,1000,647.562323,0.019190528243780137,0.09999977350234986,0.09927475452423096,0.0,-0.0036122784114436357,1.0004511838459116,0.5119263834632908,-0.7033775782415381
1403.580813,1000,709.672897,0.893126142024994,0.09525061249732972,0.0905898153781891,0.0,-0.0005610571584789796,1.0080296119221575,1.5528939455124267,-0.5335411791517647
1422.718483,1000,771.760674,0.6815330564975739,0.09182555675506593,0.0894851326942444,0.0,-0.0,1.0138260959697638,1.3843043137280968,-0.492365528188551
653.586166,1000,834.284725,0.00893967105075717,0.06772381663322449,0.09929907321929932,0.0,-0.0055325285136139934,1.0157758441527955,0.5498171291902133,-0.6363887473522492
886.685313,1000,897.105881,0.005051975883543491,0.05120147466659546,0.08925888538360596,0.0,-0.0002965995263807953,1.1469092196685167,0.8123899313381944,-0.47973502473768626
628.52166,1000,959.057599,0.0002869502117391676,0.09849972128868104,0.08541669845581056,0.0,-0.006,1.0365081607106035,0.8334542974212358,-0.38125723324559835
1102.483204,1000,990.997092,0.019121967628598215,0.09816513657569886,0.08642939925193788,0.0,-0.008006418328759231,1.1037791518218907,1.1803815435156046,-0.1191076934337616
987.258025,968,1022.056292,6.834296482338687e-06,1.8802094928105363e-06,0.09503256678581239,0.0,-0.0,1.6,1.3380267444341825,-0.357014536857605
1065.79861,1000,1054.372814,0.024626542814075947,0.06595797538757324,0.07976241111755372,0.0,-0.003,1.093404085050308,0.88234389366486,-0.3784071207046509
974.425871,1000,1086.0408,0.00023447905259672553,0.08084002733230591,0.08408635258674622,0.0,-0.0,1.3418679129750222,1.1817329958179021,-0.3252957761287689
2145.892036,1000,1118.738379,0.8995490670204163,0.09999816417694092,0.08572013378143312,0.028972185775637628,-0.005282451133188889,1.0005736663037654,1.5926496576410076,-0.5168811082839966
986.089099,1000,1150.739693,0.00010640319887897932,0.08637792468070984,0.09137914180755616,0.0,-0.0,1.3976044226785083,0.9453122694065161,-0.630155622959137
960.117128,1000,1183.616469,0.002057693526148796,0.08447174429893495,0.08613641262054444,0.0,-0.006,1.0468114538527453,1.075632607657405,-0.13784469664096832
1083.697948,1000,1215.571219,0.055738603323698045,0.04708853363990784,0.09833120107650757,0.0,-0.0,1.6,1.4516662053763867,-0.3494921326637268
1000.060285,1000,1247.823889,5.055325527791865e-05,0.001773740351200104,0.08508172035217286,0.0,-0.0028994594579137014,1.6,1.483577770607152,-0.2004287838935852
716.413613,657,1269.206637,0.0065970045514404775,0.08928545713424683,0.08963472843170167,0.0,-0.0,1.6,1.6594945830293,-0.126022607088089
576.813352,1000,1330.846383,6.923692671989557e-06,0.04391045868396759,0.08837006092071534,0.0,-0.005443880013006257,1.436566338842744,0.9510061538898212,-0.6124037482372715
1318.326908,1000,1392.959541,0.16658112555742263,0.09424780607223511,0.09921977519989014,0.0,-0.0018024677112433078,1.3400278708652031,1.206124600086585,-0.4921495098969229
1578.410768,1000,1426.349724,0.6122542262077332,0.0998304307460785,0.07769536375999452,0.0,-0.0005100346161731984,1.0169884510865852,1.7281672404683863,-0.07809119671583176
1397.773442,1000,1458.392923,0.33864382803440096,0.03681648969650269,0.07418681979179383,0.0,-0.001161437816529911,1.1219432960624547,0.9418248221083441,-0.6286041736602783
1498.25439,1000,1490.895869,0.42821445465087893,0.09667739868164063,0.0999428689479828,0.0,-0.0025029260050737894,1.0043153776539342,1.153109073209911,-0.4735381007194519
263.548214,120,1494.778851,0.09630149602890015,0.0011000142432749272,0.08192455768585205,0.0047322138212621215,-0.0,1.6,1.2472121208906175,-0.5368461608886719
67.437681,55,1496.698756,0.031696854159235954,0.06572147011756897,0.09270155429840088,2.655695634453969e-27,-0.0,1.5454399450431247,1.550743641958632,-0.1848161816596985
1121.503509,1000,1528.944088,0.058461374044418334,0.08683362007141114,0.070889413356781,0.0,-0.0006491604368270449,1.0670229054666749,1.13701404077379,-0.1455441117286682
1726.163168,1000,1561.119863,0.7079512596130372,0.04660256206989288,0.09572328925132752,0.0,-0.006,1.6,2.2633606227636336,-0.18091648817062378
582.552142,354,1572.53659,0.34666363298892977,0.02052523046731949,0.09798012971878052,3.900988710224789e-23,-0.0,1.2497577960984392,1.2086053590671704,-0.5063214302062988
1178.717042,1000,1605.076081,0.0038174577523022893,0.07886442542076111,0.09991747736930848,0.0,-0.0,1.4935519162496451,1.5092503440031682,-0.16690093278884888
32.000986,18,1605.626583,0.7704009175300598,0.03299292027950287,0.09484541416168213,0.16763298064470292,-0.0,1.2291120001410367,1.9389613681768303,-0.3560228645801544
749.05516,1000,1668.031792,0.3732431709766388,0.08339353799819947,0.09871991276741028,0.0,-0.005542864464421904,1.0167554379371126,0.34738944429092916,-1.21917975092401
833.506179,1000,1729.597786,4.5987838893779555e-05,0.08125887513160707,0.09475740790367126,0.0,-0.0046107338149105935,1.1052407312195514,0.92184050794417,-0.3548517603346428
978.88387,1000,1762.243289,0.0037707906682044267,0.05794448852539063,0.06542441844940186,0.0,-0.0005299845837147923,1.0056540973519068,0.9342783252150754,-0.1979854851961136
1171.182502,1000,1798.495703,0.08292573541402817,0.09449053406715394,0.0999964714050293,0.0,-0.0,1.1987986854150194,1.0412208116485973,-0.43499061465263367
284.311022,224,1805.967924,2.1786105207866058e-05,0.03789838552474976,0.07976683974266052,0.0,-0.0,1.6,1.1744042641039414,-0.5432827472686768
1224.359814,1000,1838.06246,6.703531180392019e-05,0.006467690318822861,0.09385731816291809,0.0,-0.0027949276181988116,1.6,1.3337399064928814,-0.3638572096824646
1084.083483,1000,1870.570909,0.00029579511028714477,0.04837437570095063,0.09862613081932069,0.0,-0.0,1.0494193840786068,1.0746377289134728,-0.12207795679569244
1477.700215,1000,1902.989274,0.037433968484401704,0.06739012598991394,0.0972647786140442,0.0,-0.002533786697567101,1.6,1.6658378921912307,-0.13371719419956207
1381.336804,1000,1934.592653,0.12040559649467468,0.09121042490005493,0.09562069773674012,0.0,-0.005799766571229993,1.0465113839740285,1.1756816744134493,-0.1722666621208191
1470.173109,1000,1967.71774,0.3362592101097107,0.034195643663406376,0.08931798338890076,0.0,-0.0,1.3975065520390286,1.6361540696009411,-0.22112531960010529
1454.702597,1000,1999.43849,0.36081148087978365,0.07617821693420411,0.09763939380645753,0.0,-0.00533263421585169,1.0290642141239759,1.4508687014663135,-0.10749197006225586
1123.505662,1000,2030.892072,0.00016948252741713076,0.0997961163520813,0.0814959466457367,0.0,-0.005156781070912636,1.008738694702954,1.0557429244320873,-0.1293005347251892
822.11341,1000,2093.105776,0.010074998997151852,0.033082857728004456,0.09922455549240113,0.0,-0.006,1.2719956831796564,0.836416486313756,-0.5719616090834578
1481.151664,1000,2155.785753,0.8198442757129669,0.09920794367790223,0.09969806075096131,0.0,-0.0,1.017098896572237,1.5244905472885992,-0.5113586294254682
1650.627592,1000,2188.520969,0.8451064467430115,0.0902272403240204,0.09758413434028626,0.0,-0.004421998123251449,1.3125794603816892,1.6263255897952114,-0.7147496938705444
1272.356423,1000,2220.398304,0.3507906675338745,0.09816761016845704,0.09992644190788269,0.0,-0.0,1.272236779451494,1.595323532939081,-0.22579796612262726
941.113362,826,2246.824398,0.0746881552040577,0.09653651118278504,0.09725261926651002,0.0,-0.0,1.1954544475569593,0.8196169672801362,-0.6443147659301758
53.94138,51,2248.37313,1.8245751789436326e-06,0.005877603217959404,0.09562384486198426,2.0909791086098917e-11,-0.0,1.6,1.174034114503425,-0.5274691581726074
1146.835099,1000,2280.452444,0.013284485042095185,0.062090688943862916,0.0933224618434906,0.0,-0.0,1.521928673087559,0.8536211109151461,-0.8370051980018616
978.595831,1000,2311.729809,0.01174418544396758,0.0017050616443157196,0.06303131580352783,0.0,-0.0007374945276722383,1.0316981282153304,0.8504511214680801,-0.25699007511138916
87.629964,86,2314.377035,7.0873149525141345e-06,0.0017622094601392746,0.09940547943115235,6.759794898612657e-31,-0.0,1.6,0.6274223729469668,-1.0737524032592773
318.66599,289,2324.351816,4.2223640775773674e-05,0.04042538702487946,0.09670125246047974,0.0,-0.0,1.6,0.4796165970052244,-1.2575522661209106
129.913469,117,2328.147422,0.007263853680342436,0.007373157143592835,0.09965810179710388,3.4128670823526916e-36,-0.0,1.5204962630612984,0.9576404109453991,-0.6771509647369385
784.838498,756,2352.292036,4.97178336900106e-07,0.005081005394458771,0.09564315676689149,0.0,-0.0,1.6,1.3192762712400168,-0.3814483880996704
606.663862,414,2378.310484,0.8226098477840423,0.0007973427884280682,0.09629317522048951,0.0,-0.0,1.4055608727118678,2.0808602524478323,-0.24440098605699523
681.012077,1000,2440.169113,0.031729526817798615,0.0984964668750763,0.07955802083015442,0.0,-0.0008714041263371557,1.0040555856780915,0.14850048783267714,-1.0644677082421066
1174.314957,1000,2509.051318,0.011581702250987291,0.08514617681503296,0.09453801512718202,0.0,-0.0031193322404530002,1.0000000000002007,1.0540761357272876,-0.13407042622566223
79.214526,68,2511.206747,0.3645472079515457,3.2564670959800424e-09,0.09002317190170289,2.8571581224901504e-18,-0.0,1.6,1.3051839533230336,-0.7493864297866821
761.316943,581,2530.282132,0.2585737735033035,0.03859083354473114,0.09388431906700134,0.0,-0.0,1.6,1.8179593026638032,-0.1730896234512329
1199.122119,1000,2566.079547,0.08882646784186364,0.002696608752012253,0.08708076477050782,0.0,-0.003,1.6,1.388369540989399,-0.38723430037498474
1031.68308,1000,2602.342434,0.0006249763362575323,0.06819702386856079,0.07282755374908448,0.0,-0.0021250083008808388,1.3345311666146598,0.3089770722835509,-1.1650786399841309
1038.130381,1000,2634.920356,0.07042561545968055,0.09965683817863465,0.08573341369628906,0.0,-0.0007302297787426307,1.000000012105222,0.9075854446211056,-0.347500205039978
786.225843,633,2655.050977,0.013077356480062008,0.0944084107875824,0.0942911684513092,0.0,-0.0,1.6,1.6441183587536217,-0.15765857696533203
1453.01263,1000,2687.501639,0.3022597968578339,0.09766213893890381,0.08219718933105469,0.0,-0.0014973554850445624,1.0227103981246624,1.4677017181147385,-0.035630449652671814
537.131999,315,3147.068172,0.19776576161384582,0.014444312453269959,0.07772243022918701,0.0,-0.0,1.337683863260739,1.507905519821637,-0.11971084773540497
1578.969088,1000,3179.430554,0.5706468343734742,0.1,0.09489273428916932,0.0,-0.003119096401474009,1.0000000000003486,1.5823996779890952,-0.1800207942724228
638.711418,1000,3241.909399,0.0028619603952392937,0.015516360104084016,0.07983786463737488,0.0,-0.002300088380200803,1.0597742645679464,0.5240654950376121,-0.6316248662868316
197.445467,136,3250.694657,0.5122028410434724,0.0517261803150177,0.08776394724845887,4.948122121153595e-30,-0.0,1.6,1.5315755342781137,-0.7201174343288355
1594.856083,1000,3337.689165,0.6207438468933105,0.09822462797164917,0.09275637269020082,0.0,-0.002499692096989511,1.051441215392638,1.413696086865671,-0.44697028398513794
214.628052,82,3340.253983,0.7712638914585114,0.0031329195946455004,0.07875973582267762,0.8998806953430176,-0.0,1.6,3.0171904008835555,-0.33584684133529663
1088.694377,1000,3372.78199,0.00021662181388819592,0.09988636374473572,0.09096375703811646,0.0,-0.003,1.2249634467275055,0.9128280699738125,-0.5002021193504333
1387.405245,1000,3404.992803,0.2820099234580994,0.09964050650596619,0.08180882930755616,0.0,-0.006764956303914755,1.0018727234447284,0.820400002753683,-0.6381670236587524
1055.848219,1000,3437.762942,0.0002631614013807848,0.06974101662635804,0.09683550596237184,0.0,-0.003,1.2464879315913548,0.9885572813376909,-0.4217703342437744
1228.085262,1000,3469.670465,0.001778225158341229,0.09923799037933351,0.09455578327178955,0.0,-0.003,1.4259169096599775,1.2807360894081625,-0.3377528190612793
52.002382,22,3470.348192,0.3369490742683411,2.0383210397323383e-11,0.09863202571868897,0.554464477300644,-0.0,1.2005884248991032,1.8153260250076062,-0.37530797719955444
1785.31427,1000,3502.27717,0.7065929353237153,0.043512082099914556,0.0815990149974823,0.0019586227834224703,-0.005636083387321858,1.1841055048226687,1.5177907926032452,-0.49434128403663635
1149.669102,1000,3534.389442,0.05346231982111931,0.0959602177143097,0.09971494674682618,0.0,-0.0,1.009023461232381,1.004924532512622,-0.25323641300201416
1066.346968,1000,3566.864225,2.8919855822095996e-06,0.08981263637542725,0.07920587062835693,0.0,-0.003,1.6,1.3082248849550953,-0.45779651403427124
1048.321536,1000,3628.660164,0.00045392249012365937,0.07270657420158387,0.09350417256355287,0.0,-0.005509964374726692,1.1551822812755845,1.1585033935849103,-0.15783359257120785
1691.08379,1000,3691.244555,0.8499120533466339,0.09639108180999756,0.09948134422302246,0.0,-0.005610111476797908,1.094669198035691,1.4181721402008107,-0.7166714257377365
1003.81264,1000,3723.812815,0.0065950578544288875,0.09317663311958313,0.09099053740501405,0.0,-0.0011785726752246775,1.0000556293434382,0.8395568875863021,-0.3500823974609375
132.010289,101,3727.132269,0.0003841871250187978,0.0849514901638031,0.09728415608406067,0.0,-0.0,1.4692377592979011,1.0773573299335095,-0.5745002627372742
1757.3494,1000,3759.662304,0.6753760993480683,0.08595718145370485,0.08685922026634217,0.0,-0.0006518504156348534,1.0,1.7155035623775245,-0.13203708827495575
1072.98525,1000,3792.490884,0.009342200215905904,0.09995570182800294,0.08054559230804444,0.0,-0.003451991741270115,1.0005578353354667,0.7707496538030835,-0.4161996841430664
1137.121033,1000,3824.336291,0.03059052675962448,0.07534816265106202,0.09995388984680176,0.0,-0.0,1.0025447979923208,0.9679892748948057,-0.24044810235500336
1096.73285,1000,3857.005002,0.0015910891117528081,0.09795054793357849,0.08342934846878053,0.0,-0.006,1.109529031591334,0.7044481438983534,-0.5820518732070923
360.109785,182,3863.039992,0.1086597740650177,0.06330025792121888,0.0972982406616211,6.935795138218737e-09,-0.0026046609462553345,1.6,1.7111691806948928,-0.15548443794250488
1321.804596,1000,3894.766909,1.9911111121473368e-05,0.08297792077064514,0.09143550395965577,0.0,-0.0,1.6,1.668742908716922,-0.10569042712450027
1625.809692,1000,3926.655868,0.5997077643871308,0.026440235972404483,0.06592832803726197,0.0,-0.0006349649512938604,1.0190056265568,1.5104098682295373,-0.2000371217727661
1484.324651,1000,3958.709501,0.07239133268594743,0.09430838227272034,0.09668214321136476,0.0,-0.005578770610670127,1.083328350007201,1.1589155085351914,-0.18221592903137207
920.950225,1000,4020.568286,0.0005558466946240515,0.09343724250793457,0.09918317198753357,0.0,-0.001969414961749496,1.0403748773404031,0.6298453501710849,-0.601736373397661
54.493845,40,4023.16794,0.0535908680409193,0.07019479274749756,0.08182559609413148,7.585146795463516e-06,-0.0,1.0197368085815517,0.9372955210270013,-0.2880601295838942
1553.490205,1000,4116.445977,0.6215559661388398,0.09321842193603516,0.09751046299934388,0.0,-0.003892751169677075,1.0000000000000344,1.5466384811873828,-0.2617536187171936
977.460598,1000,4149.301808,0.017708959802985192,0.1,0.09342502355575562,0.0,-0.003892694410190764,1.0000000000000033,0.9731655191664871,-0.23407576978206635
908.82217,1000,4181.662528,0.007503204792737961,0.08375777006149293,0.09958810210227967,0.0,-0.0038923849616296136,1.0000000000000095,0.8916530492451042,-0.2953036427497864
1209.144956,1000,4213.904346,0.25143759548664096,0.09412786364555359,0.09561475515365601,0.0,-0.003892426818301826,1.0000000000000013,1.177049020797323,-0.26023876667022705
997.643498,1000,4245.888881,0.050359684601426126,0.1,0.09608831405639649,0.0,-0.0036617582486898085,1.0000000000000038,0.9860430775387294,-0.2567431628704071
909.844685,1000,4278.045631,0.022937815636396408,0.08354572057724,0.09685600996017457,0.0,-0.003405837849635602,1.0000000000000024,0.8944616025826769,-0.30547210574150085
1576.849037,1000,4309.784388,0.6256467640399933,0.1,0.09298148155212403,0.0,-0.0038925990726516634,1.0000000000000175,1.5724431976411948,-0.24229244887828827
937.723547,1000,4341.753469,9.896283063426382e-06,0.09834710955619813,0.09892006516456604,0.0,-0.005883922924560284,1.0000735894093198,0.9709735996521309,-0.2204931378364563
957.384056,1000,4374.193864,0.0012518369243480266,0.09518416523933411,0.09988771677017212,0.0,-0.004312737894441659,1.0060178958179238,0.9921318585439285,-0.2058970183134079
945.999526,1000,4405.546434,0.00014779271587030962,0.09989765286445618,0.09728953838348389,0.0,-0.003811520541632613,1.0000000000000013,0.944631543570876,-0.2488919198513031
926.415217,1000,4466.577211,2.686071729840478e-05,0.09999544620513917,0.09999762177467347,0.0,-0.0,1.4052909568495766,1.411527806701432,-0.19378307884525542
763.23277,1000,4528.105158,0.010420913435518741,0.09997990131378175,0.09628142714500428,0.0,-0.0,1.055503120418831,0.09114957280557962,-1.171035789507556
1129.534804,1000,4559.900628,0.046231634169816974,0.1,0.09951447844505311,0.0,-0.0025615663016448384,1.000000000000413,0.9945688492873854,-0.24861569702625275
1045.479098,1000,4592.853709,0.001273365947417915,0.09929729700088502,0.09207537770271301,0.0,-0.0008109258274597308,1.0001121168106604,1.073449740751343,-0.11849749088287354
1358.974143,1000,4624.468375,0.23106412589550018,0.08813015222549439,0.07895978689193726,0.0,-0.0025008651201468197,1.1298911665942906,1.2806087496362226,-0.24493561685085297
1074.337995,1000,4656.377576,0.06377811580896378,0.05278399586677551,0.09427368640899658,0.0,-0.005054798989767603,1.2119894250970982,1.3110372883130266,-0.10673313587903976
1260.51734,1000,4689.05291,0.271796715259552,0.0947955071926117,0.08119888305664064,0.0,-0.0006814319332948407,1.001019746160995,1.1614446980282067,-0.28668472170829773
1337.885789,1000,4721.017375,0.2668865293264389,0.09486854076385498,0.07904253602027894,0.0,-0.0032072727681554565,1.0003127481546812,1.2596460482682243,-0.1782570332288742
1067.11424,1000,4752.509645,0.04575617238879204,0.00035893090534955263,0.0823269784450531,0.0,-0.0,1.1316057982282768,0.6735839517448152,-0.5864639282226562
1287.655156,1000,4784.391068,0.31087489128112794,0.057119679450988774,0.058930343389511114,0.0,-0.0011552325340845693,1.0232921955642316,1.3432828179204936,-0.10577905923128128
1230.208281,1000,4816.211708,0.2251359075307846,0.09994693994522096,0.09872487783432007,0.0,-0.003865347893980234,1.1263824952832655,1.3618266520174667,-0.18449822068214417
1113.754512,1000,4849.132171,0.036930014938116075,0.1,0.09999985694885255,0.0,-0.0023816662951556323,1.000000000000294,1.0098642353791707,-0.2246839702129364
890.338346,1000,4910.371585,0.1964147999882698,0.09988553524017335,0.08587312698364258,0.0,-0.005239724500813462,1.0049403004782957,0.8216256871933612,-0.560248350996207
1299.281719,1000,4972.833932,0.24017864763736727,0.0881417214870453,0.09792333841323853,0.0,-0.004068554418583917,1.061819172691361,1.022216001972331,-0.46177832383809725
1124.453081,1000,5005.219491,0.016819177195429802,0.06320286989212036,0.09672113060951233,0.0,-0.004456755663262244,1.030192914943611,1.022005800724436,-0.18047353625297546
1199.316953,1000,5037.643646,4.265611914888723e-06,0.05976689457893372,0.0918651282787323,0.0,-0.00030515032690143416,1.6,1.5809946830359445,-0.17033645510673523
1231.373204,1000,5069.976173,0.2411974847316742,0.02324552983045578,0.0608028769493103,0.0,-0.0005886942949692055,1.0139504652883975,1.1334546144663857,-0.20515304803848267
1118.831946,1000,5101.615044,0.005639499519020319,0.09437835812568665,0.07737846970558167,0.0,-0.002094765868703286,1.039463906370029,0.5692599203281158,-0.6455055475234985
1125.229623,1000,5132.86606,0.00027065387985203415,0.07811151742935181,0.08265910148620606,0.0,-0.0057338683722607245,1.367698357149246,1.3490552086320267,-0.17395055294036865
867.325591,735,5155.965547,0.0014672198798507453,0.00021672991570085288,0.09725096821784973,0.0,-0.0,1.5277711557805083,0.7201233606667733,-0.9065827131271362
840.236735,587,5174.825177,0.0008867199649102986,1.2014568540053007e-08,0.09931491613388062,0.0,-0.0,1.6,1.244020539161791,-0.4561811089515686
1140.471743,1000,5206.847049,0.0067053155042231085,0.09822013378143311,0.08951278924942017,0.0,-0.0030519468857974036,1.0000000000062153,0.9780173244800106,-0.2133689671754837
973.418938,1000,5239.621732,0.0008181719749700278,2.427459985483438e-05,0.07831711173057557,0.0,-0.0010908315731767571,1.0054173299153446,1.0477223757126624,-0.035763680934906006
1537.171522,1000,5271.463212,0.48206731081008913,0.09036378860473633,0.07956803441047669,0.0,-0.00569486647450112,1.0522182165885958,1.6131122317259188,-0.08541025221347809
851.00838,1000,5333.103645,0.062070333212614064,0.09540823101997375,0.09942724108695984,0.0,-0.0048194973089477795,1.0447906697463878,0.9750176371801869,-0.3218593405768009
682.024577,1000,5394.63195,0.03259531036019325,0.0998544216156006,0.09009127616882324,0.0,-0.002521909369938756,1.0076165552578822,0.6127451901421972,-0.6148904638903634
1285.839444,1000,5426.923405,0.002257369738072157,0.09930986762046815,0.09965139627456665,0.0,-0.0,1.0240477839737794,0.9891853836618026,-0.23608103394508362
1263.548515,1000,5458.546809,0.0010782271740026772,0.0999711811542511,0.09982905983924867,0.0,-0.006,1.024231504608363,1.1165225560077914,-0.10258741676807404
1221.939297,1000,5490.080547,0.00853874534368515,0.016677239537239076,0.08425756692886353,0.0,-0.003,1.1909345715219004,1.1590599909597856,-0.13834813237190247
1284.719839,1000,5522.351178,0.009505427721887828,0.09307724237442017,0.09894238710403443,0.0,-0.006,1.164714079988931,1.205551494138126,-0.15468764305114746
1901.875469,1000,5554.824007,0.7996060431003571,0.09992700219154359,0.08566237092018128,0.0,-0.000683037035826123,1.015156543825522,1.9315147518925782,-0.06815417110919952
1406.562833,1000,5586.371567,0.07810408920049668,0.08124468922615052,0.0999200701713562,0.0,-0.0,1.0945784279294104,1.1435402297563644,-0.2103070467710495
1229.33116,1000,5618.512085,0.0016877154819667339,0.09999907612800599,0.09885674118995667,0.0,-0.0016282021924381733,1.0615994454614053,1.0839651923954192,-0.17654958367347717
1157.87853,1000,5650.473935,0.0005691695725545288,0.04748885035514832,0.09453108310699464,0.0,-0.0019116241275468026,1.104584201502283,1.0844406449050925,-0.16082103550434113
1689.01666,1000,5681.990506,0.5530306756496429,0.06015029549598694,0.09106435775756837,0.0,-0.0,1.1325587144250466,1.673258270894964,-0.16354577243328094
1521.110645,1000,5714.134936,0.5162584483623505,0.07363082766532898,0.062432342767715455,0.0,-0.0010405842983249656,1.00606479045711,1.5892868275615255,-0.06805899739265442
1163.091423,1000,5775.578389,0.0001021943309751805,0.052091240882873535,0.09553003907203675,0.0,-0.0028912045021209265,1.3402309897749156,0.8144080365521364,-0.6706552230065436
407.952658,391,5799.578357,0.0003510222653858364,0.008976151049137116,0.08923960328102112,0.0,-0.0,1.6,0.5700431278834429,-1.128523648712101
1662.429151,1000,5868.436573,0.49324809908866885,0.09457640647888184,0.0997675359249115,0.0,-0.008503299787437624,1.0839474604990456,1.607328589570365,-0.15570761263370514
