#{"t_start": 1621989758.9524214, "env_id": "AntEnv-v1"}
r,l,t,reward_forward,reward_sideways,reward_height,reward_rotation,reward_contact,reward_survive,reward,forward_vel,reward_ctrl
-59.181603,53,581.774275,0.24776614,0.24052581,0.1642955,0.0059242225,-0.003,1.0,0.03822985733488382,0.32723139178755467,-1.5337676715757786
-123.090733,131,589.56898,0.001429739,0.37361202,0.16313297,1.4705492e-05,-0.0,1.0,-2.2490456352308974,-0.35332920183276606,-2.897146172340665
43.921308,68,593.431792,0.010747426,0.24731174,0.16286746,0.0013080139,-0.0,1.0,2.231070698524941,2.0658938493960655,-0.845570577060607
-9.122984,62,597.190395,0.09183326,0.13101494,0.16325364,0.1567121,-0.0,1.0,0.44106474615265034,0.18299774061793617,-0.8337662581009212
-197.875348,219,610.571707,4.33053e-07,0.3747401,0.16288613,0.08902003,-0.0,1.0,-2.7513420981308134,-1.0015223672231777,-2.749820163960639
-93.951145,151,619.713757,0.021074217,0.101146534,0.16397801,9.229103e-09,-0.0,1.0,-1.1400455966024363,-0.2843540693865121,-1.8767657440287733
-71.913515,333,639.249097,0.0036113542,0.015109567,0.16017419,0.15847513,-0.0,1.0,-0.9972790922455266,-0.5105910893110188,-1.4902993570918364
-59.037761,145,647.420439,0.34642667,0.095010035,0.16182117,0.023730392,-0.0,1.0,-0.17456613261333942,0.2175815355158539,-1.7385743339121218
-12.281487,15,648.240394,0.032072414,0.3692818,0.16212991,0.083222665,-0.0,1.0,-0.3586522289396725,-0.32996689948070146,-1.060757743171711
-221.864679,1000,709.118287,0.007431556,0.37225902,0.13759695,0.17499353,-0.0008019560577608335,1.0,-0.39838639881335935,-0.16134748325634662,-1.2436685155042828
-10.244062,1000,770.832911,0.04480819,0.37340435,0.13759679,0.15901394,-0.0006669113784975136,1.0,0.4731264822078223,-0.3278737640101492,-0.2431410327194928
-37.909691,44,773.322756,0.15200703,0.16355124,0.15871258,0.15818606,-0.0,1.0,-0.11223919370155455,0.5267202478891053,-1.7909664700511625
-20.926363,24,774.752635,2.8558079e-05,0.36864063,0.16249144,0.17492782,-0.0,1.0,-2.1946610806939097,-0.3083928583839807,-2.886296780388995
-301.045285,1000,835.024997,0.00015483095,0.37422612,0.13758992,0.12607463,-0.0006298485944731446,1.0,0.23027711174577292,0.08986725805802287,-0.859115128669719
-333.001978,1000,896.040317,0.016851487,0.30775982,0.13753383,0.034136098,-0.002500995636379518,1.0,0.23743239380684855,0.05523796027155803,-0.8321560574665183
-31.808794,103,902.908923,0.0032454333,0.15002288,0.15747657,1.0915877e-06,-0.0,1.0,-1.1910353966040335,-0.2726332869189374,-1.9216475430119067
-282.417075,1000,963.079527,7.145463e-05,0.17214525,0.15082522,0.027286017,-0.0,1.0,-2.262772417134265,-0.3118829926678002,-2.9509608790996085
-22.727786,71,967.563945,0.022848094,0.30041382,0.1641607,0.17313719,-0.0,1.0,-2.2499503716268796,-0.6284862615107201,-2.6443122039983624
-127.376435,1000,1027.296183,0.2648091,0.36126697,0.13757232,0.068569,-0.0012570073480402935,1.0,0.5669846091290454,-0.035126562238581016,-0.6614409231043255
-10.13691,21,1028.578339,0.3697424,0.2731797,0.1641102,1.254492e-07,-0.0,1.0,-0.29403974758496076,0.7023535314869342,-2.366135672565547
6.879056,41,1031.380579,0.080497205,0.050361536,0.15973748,0.0012841817,-0.0,1.0,0.275054628806525,1.537645105110601,-2.343087681561492
-27.724505,54,1034.480146,0.3612245,0.37042361,0.15601997,0.0115138665,-0.0,1.0,-0.009936881189095192,1.3425457239826089,-2.713707107496762
-49.807691,1000,1093.741354,0.27742198,0.3597751,0.13759488,0.09081282,-0.0012248347921142424,1.0,0.6036093782260781,0.053670597647593465,-0.7262583657256689
-10.249953,177,1104.359419,9.97084e-05,0.2271515,0.15987714,0.17409727,-0.0,1.0,-2.350945156191117,-0.5982308844450834,-2.7528139801449543
-31.533277,19,1105.561485,0.009756818,0.24531385,0.16427377,0.017519636,-0.0,1.0,-2.268027318073984,-0.5444538192350534,-2.733330317252665
-6.188221,12,1106.372203,0.25888312,0.37489474,0.15940236,0.032694995,-0.0,1.0,-1.102620758168695,-0.0761444819967741,-2.2853593948013766
-8.902468,42,1108.719723,0.14196998,0.1036119,0.15972695,0.07019366,-0.0,1.0,0.48180926605886154,1.3108288901353977,-1.9709896028858929
27.057841,137,1116.93445,0.0335175,0.3628855,0.1639649,0.017731944,-0.0,1.0,-2.1168604896932237,-0.8956620167603901,-2.2547159714558305
-128.371874,1000,1177.587232,0.008579255,0.3662833,0.1375937,0.16617028,-0.0012753182844866908,1.0,-0.005264051497349209,-0.044294656446128844,-0.9682733318484469
0.763105,74,1182.637533,0.36859766,0.108136274,0.16053425,3.2051275e-08,-0.0,1.0,-1.3862822177235117,-0.26048621915689907,-2.494393655055031
-12.008079,114,1189.991607,0.15882485,0.21758258,0.15843353,0.00048752243,-0.0,1.0,-0.4073964164758652,-0.21467432741358428,-1.3515469352107718
91.185106,1000,1250.308784,0.00015036993,0.3630426,0.13760531,0.15134703,-0.0009366439409031123,1.0,-0.17688619481979995,-0.30561635222069117,-0.8704835685895673
-56.152736,1000,1310.396131,0.015561101,0.3745838,0.13761829,0.17062235,-0.0028813823023984783,1.0,0.0726298407169712,0.13287171653474594,-1.0729215945422093
-10.317823,56,1314.174712,8.850219e-05,0.04539577,0.16314216,0.0036246968,-0.003,1.0,-1.6181447455725007,-0.6244463701785863,-1.990786877581196
-46.668847,84,1319.430965,2.4955953e-05,0.37084135,0.1643396,0.0037428844,-0.0,1.0,-2.4218443587611675,-1.5654899623261835,-1.8563793523875238
-1.765493,19,1320.588884,1.4289659e-05,0.20265757,0.16349083,0.06957927,-0.0,1.0,-0.6763630399039144,-0.41754604284536034,-1.2588312867173472
-39.622696,65,1324.539409,0.21632181,0.34759167,0.16238503,0.17485774,-0.0,1.0,-0.8375771529835775,-0.4163720313098246,-1.6375269327537318
18.280209,43,1327.076794,0.031246245,0.0514657,0.16225955,0.17476405,-0.0,1.0,0.41333707372966644,0.52618420513729,-1.1440933763150027
2.062945,11,1327.860881,0.013500743,0.10958584,0.1572144,0.09292261,-0.0,1.0,1.9984510597173353,2.3426379361026717,-1.3576876189996057
-20.756321,32,1329.735041,0.36858213,0.3041401,0.1566293,0.053171817,-0.0,1.0,-0.23632669381748483,0.44394875501595266,-2.048857578311892
80.933741,1000,1391.917252,0.21636194,0.37120748,0.13761222,0.17487945,-0.0024317542410157325,1.0,0.5164544557237607,0.08538518119529215,-0.7828609111375897
11.154068,1000,1451.95261,0.00012539196,0.33927095,0.13759805,0.1006627,-0.002499352367435154,1.0,-0.6584762515591219,-0.19864167095039686,-1.4574606202030638
18.492934,32,1454.294939,0.37327534,0.0072357883,0.1640962,7.44127e-05,-0.0,1.0,0.6773967065960766,1.5185496201466275,-2.214428253153975
-16.618598,85,1459.823131,0.36395904,0.17355481,0.16387936,0.006480063,-0.0,1.0,1.4812544208864626,0.750965558732164,-0.6336701820637647
-3.782167,11,1460.659958,0.16173661,0.12701939,0.1557815,0.12873513,-0.0,1.0,0.997498125348099,1.6638628411523133,-1.8281013233557888
236.583762,1000,1525.1983,0.0045991065,0.33681604,0.13759264,0.08168412,-0.0016807911627083464,1.0,0.20776047668141173,-0.11188895420012557,-0.683268884453817
-22.481348,9,1525.623625,1.6754263e-11,0.31192303,0.16302693,9.457834e-05,-0.0,1.0,-3.302667736599656,-2.764354879231501,-1.5383128573849092
-41.97971,38,1527.88999,9.792217e-05,0.3730941,0.16395591,0.1400591,-0.0,1.0,-1.089077414397058,-0.5037396764712065,-1.5854356600990056
-180.799289,1000,1588.117272,0.00015806264,0.26630962,0.16985963,0.041639853,-0.00561482305409296,1.0,0.2158334719779933,-0.028067342122897188,-0.7506424254862926
706.380796,1000,1648.94393,0.37386268,0.37492016,0.13759652,0.17349799,-0.0005804915661022402,1.0,0.7930103524732163,0.01335582385491918,-0.5936276635886414
-15.72487,121,1656.479762,0.009028262,0.1732897,0.15460756,0.0011637585,-0.0,1.0,-1.9125029261949194,-0.818215534502289,-2.103315654151372
5.225409,40,1658.766631,0.33065712,0.07459619,0.1581887,8.476523e-08,-0.0,1.0,0.12852849160330315,0.9319863855085675,-2.1341150184246125
5.718795,204,1670.768581,7.015375e-05,0.36966532,0.15576282,0.0248392,-0.0,1.0,-1.4598518801968061,0.1748633043766823,-2.6347853383236184
372.268449,1000,1730.662775,0.00035931377,0.3706506,0.13759953,0.17119661,-0.0007763773000768682,1.0,0.4073710982968053,-0.05231306245112588,-0.5398987757182312
-9.49111,23,1732.04516,0.22282618,0.064128816,0.16311857,6.4188406e-08,-0.0,1.0,-1.1032126228626873,-0.13901191978275357,-2.1870268859221884
46.793831,181,1742.857357,0.008107517,0.08424424,0.16042024,0.17256758,-0.0014045291957281226,1.0,-0.27266080507803603,-0.7433636147312939,-0.5360001780656202
11.994618,62,1746.780591,0.044900704,0.33220115,0.16241637,0.17028835,-0.0,1.0,-0.5304587584611471,0.38280262742952376,-1.9581620900659047
32.017438,110,1753.558935,0.07185274,0.2898898,0.15920788,0.0030728546,-0.0,1.0,-0.2406273646255115,0.5505453927521975,-1.8630255010033498
46.736222,418,1777.998096,0.33911377,0.3367864,0.16138704,0.06728138,-0.0,1.0,0.09474636749599075,1.3071304735974199,-2.551497878016865
-2.036153,182,1788.674209,0.0006621122,0.30402845,0.16365448,0.12160334,-0.0,1.0,0.4141153465597519,0.21131448006512787,-0.7978612457064743
136.134291,625,1826.980024,0.021820387,0.37440047,0.16406418,0.17153008,-0.0,1.0,0.6969101439564618,1.8474939859765849,-2.1724042288918186
182.025528,1000,1888.017768,0.0042088456,0.36648616,0.13760082,0.17493032,-0.0005284582405653967,1.0,0.4725552160764027,-0.031692945225554325,-0.49943222600953463
76.011178,183,1899.393654,0.34885454,0.12794718,0.16246037,0.034917288,-0.0,1.0,0.6610035550031015,0.458599866685665,-1.146450853461128
-47.516471,43,1902.018872,0.16919461,0.35270703,0.16373743,0.15534092,-0.0,1.0,0.08240751927445089,-0.20900729899233195,-0.8777797906599902
43.6784,147,1911.696499,0.08433989,0.05452568,0.1638081,4.9412705e-05,-0.0,1.0,1.0078929908887724,0.9725781448633519,-1.0490250408783424
-52.534214,79,1916.324578,0.006635437,0.055523954,0.16223128,4.0513038e-07,-0.0,1.0,-0.4241278577919556,-0.29182311025680363,-1.1389401843233533
-4.644674,16,1917.221167,0.25575173,0.3468549,0.1602573,0.17444482,-0.0,1.0,-0.32947936930201727,0.4605877368387119,-2.045818835152265
511.156193,1000,1977.422199,0.00021140926,0.37440816,0.13759793,0.09215929,-0.0011357137398486602,1.0,0.35222807490034613,0.05588737537850719,-0.7027349960023237
-17.123782,288,1994.325409,0.0765026,0.23435205,0.16294779,0.002500229,-0.0,1.0,0.11423398196107692,0.1802215823939768,-1.1424901992550167
3.440968,31,1996.368212,0.01874651,0.3562579,0.15208293,0.15823443,-0.0,1.0,0.4418298094160399,0.22618800295682306,-0.8031047036888316
8.67788,58,1999.846432,0.3035704,0.09047492,0.1553188,0.018380728,-0.0,1.0,0.8916622693911229,1.0481735362333533,-1.4600816565898498
-45.22545,1000,2060.891434,0.23943396,0.37399822,0.13759969,0.17423575,-0.0008037141869082639,1.0,0.2756043310098374,-0.023107791089378438,-0.9399181228403485
143.403908,313,2080.345523,0.09450381,0.11929314,0.15985969,0.033401053,-0.002564956237977528,1.0,1.659276529296963,2.3673947978717713,-1.800057124828725
51.606135,199,2092.342309,0.1925755,0.37225753,0.1610645,0.0020849078,-0.0,1.0,0.6267417876799672,1.1858648644049719,-1.7516985761404025
-0.257052,12,2093.002923,0.15589109,0.25720897,0.16180201,0.0054244534,-0.0,1.0,-0.02777811936858754,0.9869570190271988,-2.1706262290272713
44.34837,193,2104.871762,0.000914946,0.13103272,0.16406867,5.1218285e-06,-0.0,1.0,-0.7650586994713529,-0.2152574753294445,-1.5507161701657488
-2.523991,17,2105.88183,0.017467331,0.26585722,0.16436295,0.09578504,-0.0,1.0,0.5374586826360898,0.12428560359114327,-0.604294252096287
231.368603,1000,2167.226478,0.0065475795,0.37426174,0.13759841,0.17499983,-0.0009455656018368296,1.0,0.42462926912661203,0.031215409462910237,-0.6121881542762639
498.420415,1000,2227.693531,0.03960372,0.37499997,0.13760144,0.17499954,-0.001074705113431594,1.0,0.08537032574789305,0.002711298202457968,-0.9558699886915647
-8.844879,112,2234.361324,9.730098e-07,0.3674061,0.16087615,0.117184274,-0.002985008371031232,1.0,-1.9720794207315113,-0.9147041584302685,-2.0543912269400444
76.603748,159,2243.675056,0.16187374,0.18891504,0.15841472,0.059031,-0.0,1.0,0.19948347151939538,0.3165232888724745,-1.2789135602911208
753.185541,1000,2302.692809,0.0006547682,0.375,0.13760328,0.175,-0.00105650257938231,1.0,0.7729345559641367,-9.683809309990465e-10,-0.2266637086868286
65.440802,84,2305.157362,0.14617258,0.021221338,0.15946382,0.045452528,-0.0,1.0,-0.4235226728128225,-0.0958491779969961,-1.4738460779190063
3.687539,46,2306.781051,0.3447667,0.33646795,0.15716201,0.0032259498,-0.0,1.0,0.574569373848242,0.564705430986685,-1.3349027633666992
579.351127,1000,2338.603867,0.0074374345,0.375,0.13760328,0.175,-0.0010565389293962612,1.0,0.7596224645000449,1.1253220577600587e-10,-0.24675843119621277
27.873083,57,2340.342015,0.06037245,0.3702845,0.16147807,0.14183602,-0.0,1.0,1.3589427911498904,1.1928345628836512,-0.8942642211914062
824.683071,1000,2372.213603,0.28316393,0.375,0.13760374,0.175,-0.0010817482847480194,1.0,1.0488925889848266,4.938272013532696e-11,-0.23318959772586823
628.826388,1000,2403.686114,0.012696495,0.375,0.13760328,0.175,-0.0010565237382767914,1.0,0.7900423004117672,3.7916336736998346e-10,-0.22159767150878906
984.751008,1000,2435.211985,0.24577734,0.375,0.13760328,0.175,-0.0010565006913902137,1.0,1.0127310970282308,3.0178970433780705e-10,-0.23198974132537842
674.396787,1000,2467.152148,0.0043702787,0.375,0.13760374,0.175,-0.00108168237109075,1.0,0.7718030059679175,-1.1191048088221578e-12,-0.23148559033870697
10.970728,51,2468.643662,0.33798546,0.13558802,0.160868,0.07402999,-0.0,1.0,0.5735386622591356,0.6998242748422958,-1.464271068572998
-47.419442,1000,2531.131624,0.003967291,0.37177938,0.13759705,0.17492045,-0.0010776839740980699,1.0,0.38940007157691947,0.24941432277802988,-0.8629038584368591
34.518068,57,2534.713475,0.34337854,0.37356207,0.1641597,0.045758583,-0.0,1.0,0.7889287501944691,1.2733886517554138,-1.8278384454147045
1048.664982,1000,2621.279014,0.3034361,0.375,0.13760382,0.175,-0.0011723966875057967,1.0,1.0607045773749513,-2.24356220712707e-06,-0.24155688285827637
876.408797,1000,2652.345904,0.13520956,0.375,0.13760404,0.175,-0.0010511415183416671,1.0,0.876977966375551,-1.5359269411874266e-10,-0.25718045234680176
758.847198,1000,2684.544338,0.06394516,0.375,0.13760333,0.175,-0.001084028573082769,1.0,0.7654785374895652,-9.850786852894089e-11,-0.2973825931549072
26.158732,86,2687.555709,0.37412843,0.055254973,0.16426924,0.022714725,-0.003,1.0,0.39520081749264113,0.32539770760837916,-1.3013253211975098
42.731128,61,2689.528537,0.2393846,0.060884923,0.15142089,0.027692746,-0.0,1.0,-1.408618347199492,-0.585433812292151,-2.0625691413879395
91.347954,166,2694.900475,0.17750232,0.37182027,0.16058698,0.13527812,-0.0,1.0,0.21534212946930253,0.04349366843738878,-1.0056538581848145
733.211441,1000,2727.747231,0.0007214062,0.37499997,0.1376041,0.17499995,-0.0012754258450700911,1.0,0.7698913944277507,-0.0005227846950117687,-0.22903180122375488
31.81282,78,2730.074982,0.27194747,0.32047176,0.1620924,0.026668781,-0.0,1.0,0.5229242318098848,0.6618687682574098,-1.4108920097351074
69.284519,218,2737.167937,0.20777142,0.37422195,0.16076018,0.002023095,-0.0,1.0,0.13330646079074615,0.2293620876599478,-1.3038270473480225
0.98911,16,2737.651775,9.368184e-05,0.059906475,0.16422807,0.17366739,-0.0,1.0,0.13051541502238306,-0.274273956495453,-0.5953043103218079
-3.90637,22,2738.997215,0.14495532,0.36953676,0.16411966,0.10191431,-0.0,1.0,0.6856118320399784,0.19175274879557627,-0.6510962389020136
20.059157,26,2740.422345,0.20230094,0.04791372,0.16070972,0.15841354,-0.0,1.0,-0.1427410598742942,0.040340263031604096,-1.3853822588895561
71.224394,153,2749.246741,0.0060360786,0.37105328,0.16438045,0.05473383,-0.0,1.0,0.5653686650991383,0.5616036320474826,-1.0022710455057164
85.092756,299,2767.375072,0.05619924,0.33149236,0.16435139,0.009463755,-0.0,1.0,0.15888893398244286,0.7595224262520173,-1.6568327336991417
83.582444,290,2784.745733,0.25541532,0.30909234,0.15891339,0.05641683,-0.0,1.0,1.051936941630803,2.4342280360526747,-2.637706414818295
77.348915,274,2801.561797,0.029167634,0.37304002,0.15839063,0.03552932,-0.0,1.0,0.7638401731037512,0.9033111722792597,-1.168638632679184
0.130939,130,2809.512898,0.0018510388,0.37170947,0.1582912,0.12409971,-0.0,1.0,-0.5110954442982005,-0.09875759662909989,-1.414188886443576
39.590273,73,2814.016178,0.0041514686,0.025039207,0.16390164,0.09287499,-0.0,1.0,-0.7797394857580263,-0.8574260315191529,-0.9264649228697536
33.154532,99,2820.06668,0.37330598,0.18051344,0.15949997,0.05328322,-0.0,1.0,-0.4005608815591546,0.6423995670811333,-2.4162664250311265
41.718719,539,2851.950873,4.1968215e-05,0.12578972,0.16336688,0.0005450615,-0.0,1.0,-0.7502138397106284,-0.5433127411341943,-1.2069430667910799
1.141936,31,2858.481932,0.119478755,0.31515414,0.1610041,6.371155e-08,-0.0,1.0,-1.4153305601276296,0.3299076918564897,-2.8647170066833496
716.087058,1000,2889.533072,0.31435597,0.375,0.16887565,0.175,-0.003980991581660428,1.0,0.7781907950450038,7.952127845101131e-10,-0.5321841835975647
846.773865,1000,2919.971437,0.003635668,0.37471306,0.13759564,0.17452239,-0.0010778914473643516,1.0,0.8753398394142504,-0.01106680541179017,-0.11615113168954849
98.639207,210,2926.737669,0.08874349,0.02382655,0.1603619,0.076512344,-0.0,1.0,0.45579399290915124,1.637374253305155,-2.2703237533569336
530.756179,1000,2958.77562,0.00013193133,0.375,0.16331206,0.175,-0.0036483700063106575,1.0,0.5048342583288553,-3.135376402951806e-09,-0.4916492998600006
-24.643846,57,2960.451176,8.9006994e-07,0.00045650854,0.16221066,0.17029908,-0.0,1.0,-1.4483710487181796,-0.7087948838107039,-1.739577054977417
2.764128,16,2960.935149,0.0016636008,0.37147027,0.16111444,3.9200808e-05,-0.0,1.0,-0.03977227641796022,0.09945329057457597,-1.1408891677856445
8.875628,28,2961.767167,0.100451335,0.24075747,0.16274776,0.08409924,-0.0,1.0,-1.076310846570325,-0.728971916797948,-1.447790265083313
13.905062,41,2963.011306,0.20486,0.25051588,0.16215205,0.032041352,-0.0,1.0,1.4518881224142437,0.6655453823553448,-0.41851726174354553
1133.212553,1000,2994.3374,0.33406183,0.375,0.13760386,0.175,-0.0011282691507983381,1.0,1.1486611238503277,5.297540184301397e-11,-0.18427243828773499
42.79855,109,3000.49403,6.4692545e-09,0.2668152,0.16259205,0.0014356499,-0.0,1.0,-2.4327285983032887,-1.275882781750286,-2.156845823022257
22.048144,61,3004.174664,0.013111867,0.3660043,0.16195096,0.10144804,-0.0,1.0,0.1843817844590132,0.8392055179582014,-1.6679356005097816
14.587974,53,3007.657437,0.01080732,0.09370459,0.1608629,0.13639072,-0.0,1.0,-0.2559195664019973,0.8607873683993406,-2.1275142543455936
7.551846,38,3010.100111,0.08665952,0.2855878,0.16419958,0.0036081492,-0.0,1.0,0.5024725365916018,0.9966150851290012,-1.5808020694018858
39.217857,52,3013.379392,0.3286557,0.30822375,0.16386673,0.008387874,-0.0,1.0,0.8312547668149302,1.0884489022330834,-1.585849825372911
85.731544,172,3023.505913,0.00013616835,0.27528253,0.1622349,0.16637218,-0.0,1.0,-0.36206319854571944,-0.6435260957860134,-0.7186732711131985
73.189194,84,3028.808664,0.24932045,0.32472673,0.1638014,0.1228809,-0.0,1.0,0.47553286306109155,0.7932106388025151,-1.5669982231863393
396.719147,1000,3090.77159,0.18985091,0.36838698,0.1668631,0.16873474,-0.005717007491749791,1.0,0.2905669409887479,0.06487854999384979,-0.958445513011422
44.038537,51,3118.482848,0.3566273,0.18535167,0.1583758,9.2394475e-05,-0.0,1.0,1.0633850458632699,0.7484802964698067,-1.0417225360870361
593.239036,1000,3150.913394,8.84627e-05,0.375,0.13760325,0.175,-0.0010767326433097704,1.0,0.8076229740561277,3.553601857220201e-11,-0.19138875603675842
608.390162,1000,3182.930324,0.0010222697,0.375,0.1376028,0.175,-0.000988540722342484,1.0,0.7242188381050281,-2.7604585284279892e-11,-0.27581489086151123
150.373913,157,3188.202218,0.028897472,0.3037792,0.1631214,0.1680353,-0.001650944817197858,1.0,0.06922486896696134,-0.6782397203425994,-0.27978193759918213
11.869029,16,3188.712555,0.34653065,0.079857245,0.16308054,0.0014385693,-0.0,1.0,0.7140686976545623,0.8022061156862548,-1.4346680641174316
23.425078,176,3194.422131,0.1978567,0.28942028,0.16248643,1.4338884e-15,-0.0,1.0,0.8243973499309121,1.3364791816245614,-1.7099385261535645
738.416511,1000,3225.435076,0.06394516,0.375,0.1376034,0.175,-0.0010744226304107193,1.0,0.8955320078315987,5.0670578843892145e-11,-0.16733872890472412
