#{"t_start": 1622706762.9693499, "env_id": "AntEnv-v5"}
r,l,t,reward_velocity,reward_rotation,reward_position,reward,reward_ctrl,reward_orientation,reward_motion,reward_contact,reward_torque
-17.760826,15,8.638824,0.004069695383577442,0.49796990581586537,-0.004126653569683007,-2.2759501871251127,-0.6014945548025112,-0.0005039324214105845,4.824262372002042,-0.0,-2.1718646475309504
-20.922299,15,8.721717,0.028301231835777093,0.01166618581692777,-0.00488906378432965,-2.41035167763657,-0.5392100358729643,-0.002578125553287401,4.23537569769776,-0.0,-1.9036418700786932
-19.998771,16,8.797995,0.024873264338040463,0.6236959738404981,-0.0008709213620033635,-0.3986055689440779,-0.7070612906510498,-0.002008519885849419,4.257181134145463,-0.0,-0.3372340752237139
-7.401797,15,8.872481,0.01124427224162234,0.18208902590714676,-0.00015504790896375318,-2.6863729744359075,-0.5828328432705866,-0.0013676834404261673,4.310053146006551,-0.0,-2.2953506979647003
-14.559217,18,8.941076,0.8807826627343874,0.005103401080181732,-0.002577240621605682,-1.7467998513594725,-0.20603034516631796,-0.007576505568012475,1.609500694088952,-0.0,-2.4165018238181055
-35.097742,27,9.050977,0.04596348524338774,0.024844888919228324,-0.032257628029253124,-1.8132795120518197,-0.12231258788593932,-4.466350439813391e-05,2.5752431014111354,-0.0,-1.7294730067948452
-16.356808,15,9.112038,0.0386264878797553,0.14409377012200983,-0.008512763378581189,-1.0334351344634904,-0.10786000639376928,-7.984972486678529e-05,2.900207413048042,-0.0,-1.0997027729680382
-25.828374,15,9.175853,0.03088974447325117,0.6277089556917685,-0.0012093546525446944,-1.170121536128253,-0.6406371520992624,-0.00023446459809841805,3.496969196125131,-0.0,-1.1866392649433672
-28.22141,17,9.251941,0.05796834076236591,0.0009617351811615334,-0.0012572693721853879,-6.049174248122513,-0.08556999111885574,-0.0005464114830417986,3.027692641522248,-0.0,-6.020730652091957
-17.252905,15,9.302024,0.008158747280011262,0.0951027325429083,-0.0009082870879130178,-0.9239329663588638,-0.590187367039147,-0.001776537586417954,4.796138407691084,-0.0,-0.43432225446830536
-38.685035,24,9.420954,0.10904820676657696,0.11518674196469826,-0.0030322284233270155,-5.7417296903973325,-0.05865513799174556,-0.0029372718723314106,2.6907135804390596,-0.0,-5.901340000841204
-148.072055,54,9.684834,0.02041785154450058,0.7349812025554923,-0.09480953947345475,-0.017072343490702413,-0.5109813629255805,-0.018351428400669775,2.807380739697198,-0.0,-0.14832906679099025
-10.323718,12,9.755137,0.18264417018952453,0.0230190923243428,-0.06580204968041588,-2.849795908336346,-0.1321153496768236,-0.001305923584931257,2.3477680071850955,-0.0,-2.8562358479080427
-27.071853,17,9.843279,0.05288720264493882,0.1059464183681112,-0.003772090480234461,-0.7654435231450201,-0.08400478394165843,-0.00010109149948441154,2.7084364549422775,-0.0,-0.8363991782366927
-21.763595,15,9.914272,0.029235281660337026,0.16676479779391012,-0.00373555598527516,-1.4595071033303046,-0.6393222466214751,-0.003117438216271571,4.748752278707846,-0.0,-1.0093319419615299
-25.916292,22,10.016834,0.11756276603102168,0.0035744357966675713,-0.0033449519706856626,-0.2763131886200193,-0.19239087970441499,-0.0005602520348864096,2.576750268629045,-0.0,-0.2011543067377215
-72.559655,34,10.202201,1.2539520350495268,0.0075270243224595055,-0.010034215779518671,-5.191271987272527,-0.15098924017602972,-0.009212572372090905,1.6270187132321248,-0.0,-6.282515018316874
-16.907253,22,10.306337,0.014999326154546869,0.48793973965303117,-0.006777949470195998,-0.819059259785379,-0.6305866929711385,-0.002702289941800169,4.666771094917294,-0.0,-0.6819313932098224
-34.654381,16,10.381168,0.010917592521052427,0.02175821604856378,-0.0003771682490075853,-1.5021517183234168,-0.6946801440849685,-0.0019603895198570436,4.490462631161405,-0.0,-0.8378098250391998
-29.131939,17,10.472622,0.14982666239056036,0.3429476511856663,-0.003673533822030529,-3.7426582569650804,-0.08337495697204382,-0.0002763720037905361,1.905628607855494,-0.0,-4.148107707743442
-38.66228,24,10.591054,0.42406263321867615,0.3348402335658684,-0.008932084864720306,-2.8503479879141533,-0.029775010562711077,-0.00011192709416412234,1.6015797488399208,-0.0,-3.5704318321771025
-418.485075,273,11.988413,0.013191020417207761,0.05157942322256138,-0.308641554126098,-1.309715188731137,-0.32967866720194566,-0.01970023131969135,4.664062633878572,-0.0,-0.716465179723171
-83.5452,31,12.151186,0.0032619078515893625,1.7253325457290623,-0.11120824001702026,-2.282637367422036,-0.22211102682955122,-0.0014732709521836685,5.066932558045297,-0.0,-3.6764392832039325
-66.244501,31,12.291502,0.014368382159919294,0.0005956409590723675,-0.003287456493903711,-0.6798499081762845,-0.4348130154772142,-0.008301597716759394,3.4089100626110214,-0.0,-0.24841186160739898
-29.741876,18,12.384807,0.1585248664762971,0.03220659615510535,-0.018527906222086138,-1.3499112260948622,-0.5827702009569397,-0.0022948362803917937,2.3409782160392796,-0.0,-0.937049745266847
-49.434878,27,12.520683,0.005627304138277477,0.010651171545548548,-0.008901314481609813,-4.431400365139909,-0.6084596365663547,-0.0006216443848162044,5.387116840093234,-0.0,-3.829696245390955
-68.93652,40,12.720731,0.11802284626852468,0.42861905798137395,-0.022229316500778765,-1.3158517107399734,-0.043741538694017056,-0.019783298289196328,2.4614125788359775,-0.0,-1.7767394615058798
-57.429947,25,12.843412,0.036516098086064826,0.001517538011059198,-0.00676240029199813,-5.1642296192940025,-0.39007928445593165,-0.000973756232128745,3.3346971069894438,-0.0,-4.804447814411068
-30.867058,15,12.912004,0.006504801375465048,0.16493975905187175,-0.0032364594687574974,-2.9410830163938475,-0.3878619522071799,-0.0035739372517194423,4.539889498132005,-0.0,-2.7178552278935273
-47.25442,23,13.009103,0.2015487686243842,0.017807142237412005,-0.00248074364553807,-0.18767835806724456,-0.2585340142184648,-0.00022834537726981543,2.6251246177064913,-0.0,-0.1457911656877681
-1.241536,12,13.049322,0.1633816656633386,0.1084213355779761,-0.0017075911066663594,-2.905604474740988,-0.048998399320350446,-0.0001652203785721519,2.0226505146990545,-0.0,-3.126536265176714
-84.078607,34,13.192851,0.1794853494304917,0.026185524240605926,-0.007102149392707946,-0.04153681751258819,-0.14414547013495896,-0.005111500949332492,1.9266776330338558,-0.0,-0.0908485707066864
-28.47804,16,13.256639,0.003791238239612145,0.017002113518962816,-0.0012654881045097007,-2.6747116248595524,-0.0654160960243042,-0.0006301242384468815,3.84146085628751,-0.0,-2.6281932682508664
-12.857645,11,13.29722,0.33702927979471875,1.3106551103579835,-0.0005199145769691097,-0.3160764209939293,-0.21488339044959476,-0.0007077532602284192,1.5247127787867423,-0.0,-1.7476497528598391
-103.915569,45,13.482849,0.014412157333055698,0.01855980153290704,-0.04569766558387808,-2.988788786603361,-0.5199675670841506,-0.01756776517306866,4.139791099019723,-0.0,-2.4385277476282265
-45.110221,24,13.593708,0.008841268255826288,0.004938854208438406,-0.00020483383950046705,-7.282297600261461,-0.10823601560174166,-9.914011284815129e-06,4.047525963974897,-0.0,-7.1876269592731985
-49.952309,20,13.687922,0.178415472659782,0.016658415387749828,-0.0032881901186748246,-4.141009148793053,-0.37931542127667894,-0.004403956236487124,2.0388213780617037,-0.0,-3.949075469208744
-34.837559,16,13.768219,0.0034244456196421405,1.0782259742548366,-0.0024770079541829907,-1.018503041015394,-0.6602744806591364,-0.000582774734313743,4.498950566309863,-0.0,-1.4368191975422395
-43.000049,30,13.913307,3.7097520219759055,0.04971031198215476,-0.000849671145803159,-1.0160785092189788,-0.21219053611932068,-0.0035929617833356515,0.31419137981021594,-0.0,-4.55890767412858
-86.331476,28,14.021416,0.020303730246276262,0.020228127357642293,-0.047346352773151204,-3.2646364556530294,-0.4961124324182181,-0.010518856090072635,4.456412559281144,-0.0,-2.751190671975506
-48.984594,23,14.099808,0.028626515471616952,0.023256132961313142,-0.014949411839897918,-0.599592513227342,-0.36462722037438144,-2.060522158976918e-06,3.0877674285514893,-0.0,-0.2718964689238338
-41.347676,25,14.182834,0.013996529759431251,0.05125624109147766,-0.04310735375800957,-2.0803803681206188,-0.13446044600392304,-0.0029075845015293076,3.2222980866646616,-0.0,-1.9651577547080656
-14.569536,11,14.234491,0.07485186093826228,0.3669609659157248,-0.03636371335852794,-1.1888058692990526,-0.36106881848282557,-0.0006138524784631678,2.597409790830577,-0.0,-1.232572311833223
-14.889191,16,14.320089,0.019051111630679688,0.04889211543774685,-0.0005121310557700018,-1.9050147378861757,-0.5328781375948098,-0.0005443156173761816,3.834217643487909,-0.0,-1.4390233806866461
-15.245941,15,14.409183,0.19877741673324306,0.23595608321350253,-0.0034422463326068417,-3.8958368361047393,-0.11491376217950589,-0.00046974989191482806,1.4428193528887387,-0.0,-4.211744577647457
-25.133786,16,14.486885,0.005382120165313826,0.006831308248869475,-0.005194344600389042,-0.7421374906957443,-0.6046881085988292,-0.0008754120329722569,4.201164871176581,-0.0,-0.1435930538777372
-25.062141,12,14.529762,0.06737987773865152,0.1990485489355519,-0.0008497080636008874,-6.333899269565009,-0.2195473117430993,-0.001136080977809971,3.3541382526870755,-0.0,-6.3787945954547025
-40.135016,22,14.618515,0.010173775910825085,0.2366260515622195,-0.017316217987396416,-2.4367477372480413,-0.2760791170299179,-0.0009704488617219362,3.7020314091397415,-0.0,-2.3891817808420495
-36.827626,21,14.703885,0.0712246322073061,0.003137835133736786,-0.006081087619492315,-0.5307473613940358,-0.30039760373161023,-0.0003578432732317887,3.3968051213654937,-0.0,-0.2982732941107443
-15.067559,11,14.743917,0.06647581922880857,0.05478256086121064,-0.0006757622144134852,-1.2333802631633006,-0.20931022272705246,-0.0007793918961762285,2.8778127700579716,-0.0,-1.1438732664156777
-38.255139,22,14.83674,0.00177359820566564,0.14029117039634237,-0.011237794580457173,-1.6907812507948947,-0.193513476039104,-0.0012005734020736295,4.815903888398327,-0.0,-1.626894175375268
-96.796551,50,15.090365,0.02066490776640836,0.7752526345741693,-0.07492599527884108,-0.5345532929749124,-0.29160764850160675,-0.0005959136811053671,3.5007752714910376,-0.0,-0.963341277853937
-158.078313,159,15.864027,0.010608996030011713,0.000293018004164324,-0.05421369979574233,-2.4508888536235083,-0.07822951200577395,-0.01952177622053794,3.6657380076248907,-0.0,-2.30982587963563
-14.546995,11,15.918489,0.18074895005299924,1.6257335511948348,-0.03881787291452349,0.14607846365663946,-0.3022125758940002,-0.0011758567253040472,2.8195731545705156,-0.0,-1.318197732057367
-14.930881,12,15.988121,1.233983833291357,0.0393265816353958,-0.0004821982744460991,-2.7700296575914978,-0.13009969230619128,-0.0017109629123144893,1.1439478959742382,-0.0,-3.911047219025299
-62.775661,31,16.142325,0.12191333555367659,0.00566173626329572,-0.01096326239213027,-1.9270406157733369,-0.11800351750314404,-0.011939178778710815,3.3221141204607445,-0.0,-1.913709728916324
-26.132496,16,16.220305,0.014922615583998433,0.5840072310934645,-0.018172245717678066,-2.554509630660636,-0.7251933705306594,-0.0007798062746912496,3.3097349045495763,-0.0,-2.4092940548150703
-17.938233,16,16.311071,0.003492581209952995,0.09227479914348777,-0.00094804813061455,-2.422307930650705,-0.5440286498332192,-0.0010398029529277246,5.0601375935385295,-0.0,-1.9720588100873844
-12.518234,17,16.394346,0.20898436981534388,0.020257060032086133,-0.0008971720338200758,-0.5721433481492028,-0.3926512604565238,-0.001374726831848424,2.314649460241502,-0.0,-0.4064616186744404
-25.631666,11,16.439434,0.005174892314544584,0.3887817650630281,-0.0005662948121221957,-1.0265634042010918,-0.4466445704997888,-0.00031214369620448027,5.327049122267987,-0.0,-0.972997052570549
-50.215437,22,16.529315,0.01605369216542943,0.15612101962961952,-0.004745789126903359,-8.384572668911321,-0.27028344737716187,-0.0010804648582811017,3.769657725549656,-0.0,-8.280637679344023
-91.486702,61,16.736838,0.05252321618746984,0.0013063360399400887,-0.04918456580524416,-1.338370729515953,-0.3929178656408252,-0.010608117830075002,2.8698157205203385,-0.0,-0.9394897324672187
-39.820267,15,16.792215,0.0059327721725398515,0.019128481424303213,-0.012629703978890482,-1.5093809514090413,-0.7446593860767078,-0.008685569404924534,4.246581213602669,-0.0,-0.7684675455453616
-14.434323,16,16.856864,0.11328891176316763,0.08143797901460009,-0.0033427615771686047,-1.31924463250991,-0.5331331354712909,-0.001590752401206909,2.943454120368005,-0.0,-0.9759048738380113
-49.193775,20,16.961064,0.06955110997859676,0.7896464882841678,-0.009711735943163102,-2.21969498532347,-0.10224432156844543,-8.172030326351082e-05,2.4317817908935355,-0.0,-2.9668548057713626
-83.437216,41,17.162537,0.3291872034809426,0.24000414185893662,-0.022616284946478726,0.08299583839943064,-0.06919004773054192,-0.014275320513760115,1.353493141846942,-0.0,-0.38011385374966783
-39.166997,26,17.289399,0.22870458153871107,0.013953238690121765,-0.01776232831492951,-2.561909748839388,-0.24020634800522256,-0.0021603254114868856,2.268209511563231,-0.0,-2.5444385673365817
-29.176503,21,17.405482,0.8276312402998544,0.007558949101495342,-0.0027406459486139676,-5.150046810703418,-0.1797354208827569,-0.002881823018078738,1.1097049533711667,-0.0,-5.7998791102553175
-85.051857,36,17.584009,0.012534897030265625,0.007622731647081726,-0.027402071334375645,-1.416920815740514,-0.6447364620796446,-0.005350578271469952,4.950462852530509,-0.0,-0.7595893327323712
-25.930154,17,17.675914,0.04289321714031345,0.400281758388893,-0.014851806413978319,-2.4442472740668726,-0.5708977798495648,-0.0013294091712234251,3.3107106057953377,-0.0,-2.3003432541613127
-132.983121,47,17.90242,0.021171190038891518,0.006858049498594978,-0.043016928448431475,-0.9488518424740409,-0.7439951616530834,-0.011243287763179642,4.920051343952332,-0.0,-0.1786257041468327
-30.43341,15,17.968173,0.013029164810024793,0.05739183281435953,-0.07518606475312807,-1.957649072242543,-0.4192971364405539,-0.0006678377167518536,3.249289591414387,-0.0,-1.5329190309564935
-92.515269,33,18.141893,0.12471204808346284,0.004443741273784069,-0.02633197082284436,-2.00308359719086,-0.574968461571193,-0.001286359379715066,3.3769192128998573,-0.0,-1.5296525947743544
-57.869134,34,18.324194,0.03595190064444451,0.012357098214762444,-0.05745243441807362,-3.232798064756238,-0.10910079268524905,-0.0006891002762605865,2.9330236244483654,-0.0,-3.1138647362358616
-56.08896,33,18.49196,0.21179368697347348,0.6948044604191335,-0.0003713338524687996,-2.6199824848720037,-0.03470257838723631,-0.0015980440653760451,1.7003655389845267,-0.0,-3.4899086759595295
-28.639114,16,18.577731,0.002021542725224982,0.050688934663347056,-0.016530160134110763,-1.0654595735065582,-0.6091448231355787,-0.0018139421630501353,4.487336715008447,-0.0,-0.4906811254623907
-32.413885,15,18.666898,0.024314877374681153,0.07849591596237047,-0.00019777283744640557,-4.13575117324805,-0.5516540699842172,-0.004610555710482017,4.523238045360772,-0.0,-3.6820995680529554
-137.017528,87,19.100694,0.10070147487327427,0.017182512296737763,-0.007538267615084984,-0.5185125222237571,-0.1518599575528533,-0.011910100712594825,2.6287899373452026,-0.0,-0.465088183513236
-44.972368,20,19.214198,0.0012175848989685947,0.0013927819689661613,-0.038284315926708744,-4.54884193775805,-0.5811108816490619,-0.0017224220237114566,5.2734640687078675,-0.0,-3.930334685026503
-74.269724,33,19.38168,0.11534335846198346,0.13994078464259413,-0.05973636745822591,-1.070618782065676,-0.18609464049632304,-0.0024696656955789783,2.24816553800474,-0.0,-1.0776022515201258
-58.725822,28,19.53561,0.007082255520984237,0.00022344119272988203,-0.021864224478162365,-9.045857752547727,-0.13401927878274164,-0.00015996261553082833,4.656726641964269,-0.0,-8.897119983385007
-36.14042,18,19.623704,0.19098356784620157,0.04643171505288905,-0.016726583146532338,-1.5707003394428685,-0.1166247866026649,-0.000846732327117356,2.3432356702518082,-0.0,-1.6739175202656444
-36.561488,17,19.693886,0.10215976361662682,0.04066717078336456,-0.00046842439704835594,-2.8978570254572733,-0.16220839777564716,-0.0002794145792293748,3.1182459315476985,-0.0,-2.8777277231053398
403.904754,347,21.354811,0.009524938577369203,0.024376572276160156,-0.5025936468008929,-3.526684762535188,-0.15519066729075723,-0.011730989368727034,3.314682352763334,-0.0,-2.89107096992834
-50.210946,25,21.485175,0.005425032794552682,0.019350100701072417,-0.00774118098826772,-4.512540547977006,-0.06002682927451778,-0.0032828694754180286,3.8682037928899065,-0.0,-4.466264801734428
-25.510955,18,21.563754,0.6694688119258816,0.5941654397871213,-0.00904060784377096,0.32119239007687095,-0.08885090571646075,-9.877528317195977e-05,0.8358856975568085,-0.0,-0.8444515727927282
-50.865636,35,21.723156,0.049696286723689496,0.006647317003565191,-0.003418404775609479,-0.7048469910388631,-0.24763058988448497,-0.00023144231230607672,2.7074792708381397,-0.0,-0.5099101577937172
-21.272856,15,21.800936,0.008315908965697795,0.3261546856068332,-0.0035708275274440307,-1.585953329219168,-0.42337956335311805,-0.004731948854014871,4.904698732522364,-0.0,-1.488741584057122
-87.660295,36,21.971364,0.0012395255532277071,0.014310863681085136,-0.014116042034984025,-2.2611251013171314,-0.5605624661092228,-0.000256610739008169,5.408165459593115,-0.0,-1.7017403716682293
-13.116774,11,22.026245,0.21521789797839858,0.007474120299060846,-0.0265734712984737,-2.4105997787263895,-0.02636498904059911,-0.000335287597593045,2.137698095927879,-0.0,-2.580018049067183
-45.436081,21,22.137524,0.006895330573926439,0.4401766430885557,-0.001938819926830405,-1.0657553879571966,-0.34245371780448997,-0.0001513051065200315,4.221433441380882,-0.0,-1.1682835187818383
-85.428831,43,22.368878,0.07977299603398498,0.01978250095786764,-0.040792768898667134,-5.368394681751454,-0.02979171545826643,-0.012571325829754454,2.6840124129183214,-0.0,-5.384794368556618
-44.526755,27,22.501686,0.022109272862122654,0.013796557511558725,-0.05026565229099126,-2.6077701377748763,-0.6291357196008277,-0.003281018800565029,4.349278280726573,-0.0,-1.9609935774561738
-30.207088,21,22.619957,0.0074439247844924426,0.0005396781892108611,-0.015322756186770536,-1.2368895129205315,-0.6100830801763069,-0.0016201721072097415,4.0041652509694545,-0.0,-0.6178471074239474
-61.938794,33,22.748186,0.3717382377317974,0.0021433004020573526,-0.0034605465239827566,-1.2761369942938514,-0.1810687082396798,-0.015725676126083284,1.3004445259531088,-0.31332276777669277,-1.1364408337612675
-12.933046,11,22.792497,0.04633852661851145,0.38052341122621314,-0.00859082744489537,-0.5118892581123006,-0.21908793004266597,-0.0004041867068046786,2.6325128246035288,-0.0,-0.7106682517626591
-30.277297,26,22.923328,0.04639550641780914,0.08902575879543793,-0.006637824989375095,-2.0196071237344744,-0.27668105213975597,-0.0011663359178660754,3.0112866725510203,-0.0,-1.8705431759007245
-450.324448,261,24.238215,0.1258493811388285,0.005696233589062442,-0.6367896355036086,-0.938846941821106,-0.3852360819255644,-0.019908363927825374,3.2561528168539198,-0.0,-0.028458475191998543
-17.625796,20,24.341766,0.7547704290167,0.046934854955690844,-0.011944658370176784,-3.3362215208203505,-0.10298739779411278,-0.0038844408169765635,1.4146060778043301,-0.0,-4.019110307811475
-10.841646,16,24.414418,0.03061723158304571,0.42533406434697224,-0.004592626967932759,-1.550069785442656,-0.5248424119980262,-0.0008025308727831777,3.982378932494073,-0.0,-1.4757835115339317
-46.829522,24,24.53399,0.761677370613296,0.04384890643872221,-0.0017157577954736158,-0.9265815420641534,-0.4685462629713561,-0.00503959845213993,1.323192182338866,-0.5999965946941054,-0.6568096052030966
-250.26909,146,25.211995,0.17917440577427524,0.028428384895081985,-0.14858879356889046,-7.624696517045019,-0.15651736997956028,-0.019753197463034083,1.9303499023424369,-0.0,-7.507439946702892
-75.264184,34,25.359344,0.1407969909972031,1.9741031701041134,-0.01760086311514807,-0.5172145084290609,-0.42686861510727236,-0.008413265286251305,2.5173530414418015,-0.0,-2.1792319260217057
-27.264997,15,25.433525,0.0015686749641972983,0.021044056259347216,-0.03409596172396097,-1.4598396051078617,-0.7809496902785362,-0.0005536956467983963,4.674194381002677,-0.0,-0.6668529886821106
-53.160748,33,25.596199,0.106815119455444,0.03342154797803493,-0.00010149313825652214,-0.5628728766412148,-0.5542416322194008,-0.006951665240611245,3.043362137378418,-0.0,-0.1418147534764252
-8.260256,11,25.659349,0.25584758979225536,0.26082821458652183,-0.009360816800342335,-1.0119180347360237,-0.27687598497885935,-0.0011730663010786247,1.7461947472597135,-0.0,-1.2411839710345205
-132.3157,56,25.917703,0.001546490663902973,0.029811363773842078,-0.07782900118747743,-2.6967994106920368,-0.3017851781913142,-0.001076395047667532,5.033335267015554,-0.0,-2.347466690703323
-3.877909,12,25.983201,0.2550831401856179,0.28724192839651796,-0.0804177132494316,-0.024907098624703305,-0.24947032529600371,-0.0002893044176787044,1.9280709107606437,-0.0,-0.2370548242437252
-19.346048,15,26.054907,0.05934033850003833,0.00045286616819560475,-0.00016329898034795156,-0.8291096347710651,-0.7244468155097339,-0.002997143639119026,3.9382972796467723,-0.0,-0.16129558131009816
-45.404673,24,26.173544,0.035462599372349135,0.023686862251814246,-0.008089698783396111,-5.3513586048105815,-0.040947576256482196,-0.002993979376651384,3.2661085355608375,-0.0,-5.358476812018215
-233.716285,99,26.670739,0.007455946419854108,0.0036114175337983155,-0.1517215128156166,-1.7969146703163699,-0.6828108840937875,-0.01958744181162224,4.583075398629823,-0.0,-0.9538621955489959
-35.066692,23,26.772264,0.015120176088936278,0.33488007521666574,-0.09460314384284174,-1.4043597102629979,-0.34698418652448054,-0.0005314933752360312,3.881049769228799,-0.0,-1.3122411378260417
-33.509887,22,26.849899,0.030058162706649884,0.006363884026842859,-0.03184760808214098,-0.9084533005671416,-0.3808209133931525,-0.0006000438119559483,3.529225160912535,-0.0,-0.531606782013385
-18.585778,10,26.882305,0.015040815040945399,0.814186361831709,-0.004559659785325019,-0.20391184815239974,-0.7421888055039305,-0.00027854969482180367,4.134038366200831,-0.0,-0.28611201004097686
-10.273266,10,26.920614,0.024222567791842183,0.24930502223722298,-0.0016171551791362483,-0.14040282311449528,-0.16326386174577576,-0.00026000084139338425,3.4748613035566964,-0.0,-0.24878939537725508
-39.845032,27,27.024624,0.16090590227497562,0.026053709898328378,-0.004289191315065167,-6.816763801483165,-0.1254547698156015,-0.018206287395752876,2.0771486853385093,-0.0,-6.855773165130049
-15.096842,16,27.101614,0.049684339146191164,0.0021696249792988987,-0.0006265977171041738,-0.7755455366137999,-0.6537270115812849,-0.004262553339931289,3.9059887079994087,-0.0,-0.16878333810096957
-12.778444,14,27.172962,0.7273959684750835,0.0844497318318965,-0.00022864994953469554,-7.064357524003723,-0.13740892484046494,-0.0013688557372524717,1.9055286014537878,-0.0,-7.737196793783451
-17.094939,16,27.253258,0.03046325138444854,2.1886695662199704,-0.0021325989838978008,0.4851252024405348,-0.6100865719930233,-0.0006052389605596972,4.253650761489239,-0.0,-1.1211832052264032
-18.055334,13,27.309529,0.3156410438250541,0.16377125950030152,-0.003325430553402203,-0.05775830653264369,-0.03794066158153618,-0.002026900006600987,1.9163908001973546,-0.0,-0.49387761771645994
-18.411237,15,27.391479,0.03698237708593218,0.0008097452756665089,-0.000764999562369437,-1.3415052390923154,-0.5942047602624562,-0.007581389621189625,3.707389777497561,-0.0,-0.7767462120078988
-28.632511,19,27.483607,0.016815729629950104,0.0038389753205800895,-0.008923388817352693,-5.431824865845297,-0.1610979326138816,-0.000948526562275638,3.6388124724557827,-0.0,-5.2815097228023165
-14.292331,11,27.545418,0.020835994310325283,0.006269438136175661,-0.002023670637825626,-0.9460270112283471,-0.14804313953748188,-0.0006021626383666987,2.846622048736386,-0.0,-0.8224634708611738
-50.993658,22,27.664554,0.0004508464856490267,0.0031789065535189317,-0.014715984393709882,-6.857741831747747,-0.4766740151812617,-0.002528492806256075,6.101104606714028,-0.0,-6.367453092405688
0.985108,13,27.724928,0.1404765690065766,0.36456529268945104,-0.012617192066970461,0.20466643167393844,-0.1115706240745121,-0.00015165239015502922,2.021906800229994,-0.0,-0.17603596149045153
-10.717572,17,27.813295,0.05848686531717062,1.3321305788927544,-0.0012725220832390817,1.1762254198926259,-0.18063423751056207,-0.00019458637595800118,2.865541484002744,-0.0,-0.03229067834753997
-48.567064,22,27.93888,0.027226854307094442,0.12847805085858938,-0.005886964456399259,-2.6479280295680865,-0.4366991139004024,-0.00017343939705074193,4.3718321148902906,-0.0,-2.360873416979918
-23.926683,14,28.016621,0.0033662130111821835,0.28017400779310486,-0.0016732108029472801,-1.3145590078268823,-0.8059196322959099,-0.00038883353637237235,4.447753176155356,-0.0,-0.7901175519959397
