#{"t_start": 1621951831.888142, "env_id": "AntEnv-v0"}
r,l,t,reward_forward,reward_sideways,reward_height,reward_rotation,reward_contact,reward_survive,reward,forward_vel,reward_ctrl
-64.276584,50,99.546592,-1.662971742969468,0.47493509657274835,1.0560164190069476,0.5107148892768091,-0.0,1.0,-3.002004283660301,-1.662971742969468,-2.339032540690833
-39.925981,28,100.42719,-1.659231685560727,1.8611436365008105,1.0255090825813156,3.39859285243371,-0.0,1.0,-2.6762798599139797,-1.659231685560727,-2.0170481743532527
-25.622798,19,101.083056,0.0726331511118905,0.027126534703586502,1.1268731647051693,1.0743280779150297,-0.0,1.0,-0.8391050206985142,0.0726331511118905,-1.9117381718104047
-9.556995,13,101.545802,0.8094618695768729,-0.913959779585416,1.0247530032569543,-2.0873400064937937,-0.0,1.0,-0.17728264857559828,0.8094618695768729,-1.9867445181524712
-30.387693,24,102.37724,-0.40829435747637977,-0.5572508819995203,1.0164808391385725,-0.9102741587859513,-0.0,1.0,-0.9681003661431524,-0.40829435747637977,-1.5598060086667727
-262.507642,443,118.210311,-0.6673562070002731,0.07757888293107751,1.025607988439446,1.6685310302014515,-0.0,1.0,-1.2480648283629137,-0.6673562070002731,-1.5807086213626407
-89.573562,1000,153.243788,-0.15966933315856302,0.08291805801131868,0.2596484116709613,-0.17560058841830187,-0.0006712157307302109,1.0,-0.1413090884069732,-0.15966933315856302,-0.9809685395176799
-5.316244,14,160.86936,-0.05418219367179608,0.42025034502050085,1.0642338402815523,1.2201148468165437,-0.0,1.0,0.3109538336643245,-0.05418219367179608,-0.6348639726638794
46.351618,176,165.231573,1.0294269647174925,-0.6022506389239091,1.0182968950959106,-0.7166695156850708,-0.0,1.0,1.5371260966831297,1.0294269647174925,-0.4923008680343628
0.251799,98,167.646187,-0.22909581085070124,0.09239684242748236,1.0714353914387376,0.13176126609391464,-0.0,1.0,-0.43230497260912415,-0.22909581085070124,-1.2032091617584229
500.751942,1000,192.588902,-3.0044300380893674e-11,-9.630074515598608e-12,0.2596793706942662,-9.71711577522521e-12,-0.0010980905710902982,1.0,0.7080722210882422,-3.0044300380893674e-11,-0.29082968831062317
-15.700838,1000,217.349004,2.588329550690105e-10,-1.5139889342208335e-10,0.6213939519726017,-4.6132786266075246e-10,-0.003505238578699147,1.0,-0.05453325154923627,2.588329550690105e-10,-1.0510280132293701
-56.83332,1000,242.041754,0.6338164794751755,0.01591663075561911,0.5510842884891506,-1.2304230588429106,-0.0,1.0,1.1933048951932541,0.6338164794751755,-0.4405115842819214
177.791844,1000,266.684972,6.672806751595317e-10,-1.556554884984962e-10,0.2596668188511647,-1.1952482599605386e-09,-0.0008260609669968928,1.0,0.34953975724712827,6.672806751595317e-10,-0.6496341824531555
408.514881,1000,291.295662,-2.3359092438113294e-12,1.0582645870726992e-11,0.2596793742106904,1.1601227405391768e-10,-0.0010981855315230803,1.0,0.6634291710907443,-2.3359092438113294e-12,-0.33547264337539673
539.967104,1000,316.138087,-6.249101236477372e-10,6.231459792616079e-11,0.2596793716118481,-1.999964571033485e-09,-0.0010981302543948389,1.0,0.6811237586165446,-6.249101236477372e-10,-0.3177781105041504
4.298833,1000,340.731911,0.458600151403159,0.20173024283010932,0.6222584815651756,0.2112309032929876,-0.0,1.0,0.7681823252274693,0.458600151403159,-0.6904178261756897
-139.823033,1000,375.582237,-0.1281158386968495,0.02293220313015487,0.6312038086747072,-0.003483269995277546,-0.004714981128177914,1.0,0.17357067304879803,-0.1281158386968495,-0.6935985071261745
78.842778,565,395.357625,1.661532723315684,0.3618181445555013,1.1351637575906668,2.3871609310159494,-0.0,1.0,0.9816532570203123,1.661532723315684,-1.6798794662953718
-5.799414,20,396.046564,-0.3990098057262448,-1.3672074026433738,1.031809696578144,1.0069504000690006,-0.0,1.0,0.1056175666667929,-0.3990098057262448,-0.4953726276069624
468.660596,1000,435.595511,0.056866277193741155,-0.026052944452672477,0.2597881085535717,0.03224097721610706,-0.005043781813436826,1.0,0.7888161062392216,0.056866277193741155,-0.26300638914108276
616.94902,1000,460.356392,0.014194584172551039,0.02256968351345312,0.2596435236507916,0.12061993357401371,-0.0009136604092956127,1.0,0.726416196027736,0.014194584172551039,-0.2868647277355194
616.214546,1000,484.945626,5.508082878691312e-10,-1.7319479184152442e-10,0.2596786169799086,1.7152059929429503e-10,-0.0010192720164639807,1.0,0.7829558230911527,5.508082878691312e-10,-0.21602490544319153
51.669071,70,486.64396,-0.05326707427874666,0.238651473411996,1.0091732882189652,-1.3052455082713115,-0.0,1.0,0.3256909125529184,-0.05326707427874666,-0.621042013168335
701.657509,1000,511.270874,6.327871560074527e-10,6.110401074010952e-10,0.5612436672340656,4.801770177779686e-10,-0.003648089274113843,1.0,0.7965974646137545,6.327871560074527e-10,-0.19975444674491882
727.157019,1000,536.130861,-9.183653837396832e-11,-6.501998939256737e-10,0.5612421062457592,4.163984602066104e-10,-0.0036266477367354636,1.0,0.794785377146251,-9.183653837396832e-11,-0.201587975025177
693.004704,1000,560.941115,6.407319119716703e-11,-2.2861712523081223e-11,0.2596786164407184,-1.3700982904331841e-10,-0.0010192601834238847,1.0,0.7873780222426335,6.407319119716703e-11,-0.21160271763801575
440.447455,1000,585.401802,0.2460240913976275,-0.07666690179586766,0.5891745619906714,0.04579562733044038,-0.003,1.0,0.7974797293294512,0.2460240913976275,-0.44554436206817627
65.736505,213,590.746333,-1.2971901138209407,0.17985825672798939,1.0068415167602152,-0.6062985208838709,-0.0,1.0,-1.378416939535052,-1.2971901138209407,-1.0812268257141113
372.86771,1000,615.193574,0.2881254522722232,0.830379645052215,0.8780135492529556,0.31005029855519134,-0.0,1.0,0.18568366455249663,0.2881254522722232,-1.1024417877197266
32.527812,1000,650.078948,0.06490616462103915,-0.025114071536025406,0.505944053118928,-0.044455692698114835,-0.007940734453731606,1.0,0.13585156207437377,0.06490616462103915,-0.9211138680929338
-100.228715,1000,685.191976,0.12027679639934397,-0.03142273350991598,0.4834283997150334,-0.27438786386514313,-0.0016204876100421911,1.0,-0.5554300058723898,0.12027679639934397,-1.6740863146616913
42.111581,206,690.44056,-0.2791003412527848,-1.1907223352848728,1.0582131724544206,0.9298183273038874,-0.0,1.0,-0.7726220316214372,-0.2791003412527848,-1.4935216903686523
529.000904,1000,715.200413,3.320899111258768e-10,1.4556622573991262e-09,0.6212933728140582,2.105159627848779e-09,-0.004278956014498444,1.0,0.6604577026523235,3.320899111258768e-10,-0.33526334166526794
633.593441,1000,739.890872,0.09707441179145793,-0.12094170546071314,0.6177038688243,0.08350295348950804,-0.0039698065216318,1.0,0.7620035453561909,0.09707441179145793,-0.33110105991363525
645.536824,1000,764.417555,1.3420375921668892e-10,1.1690071133330093e-09,0.6212931321885098,-1.563872603281372e-10,-0.004214093118530084,1.0,0.6843818576191587,1.3420375921668892e-10,-0.3114040493965149
454.88899,1000,788.815296,-0.41150324828437057,-0.3146683740139089,0.2605635255814195,-0.7782328803791005,-0.0013588263522263625,1.0,0.17265509340844698,-0.41150324828437057,-0.41448283195495605
26.540637,61,790.34369,1.1171133806074995,-0.4292038818678334,1.0374616867701756,1.0470281375640658,-0.0,1.0,1.6445014764632124,1.1171133806074995,-0.4726119041442871
546.031376,1000,814.904823,1.2646328428900233e-10,1.2580692043684394e-09,0.6212815905233073,-2.2108254598010717e-09,-0.0042735745724992785,1.0,0.6197064708725675,1.2646328428900233e-10,-0.3760199546813965
645.590095,1000,839.818613,-1.2166179175210345e-09,-4.886802074111074e-10,0.6212909320315997,-8.380808938302395e-10,-0.0043326600389473864,1.0,0.6291251186287731,-1.2166179175210345e-09,-0.3665422201156616
636.472484,1000,864.291674,-6.091904758420696e-10,3.481215316014641e-10,0.6212888213632511,4.4117890063273085e-10,-0.004315781081103799,1.0,0.6269002377017192,-6.091904758420696e-10,-0.36878398060798645
559.225374,1000,888.935016,-0.040446608084039326,0.14132278043635926,0.2588799065853092,-0.5591943783158897,-0.0008874041470760323,1.0,0.2603336184413395,-0.040446608084039326,-0.6983323693275452
33.720155,1000,923.874111,0.12193074430178363,-0.023164746991382046,0.5353211981519878,0.07736069845410246,-0.005670454803030017,1.0,0.36939296944722577,0.12193074430178363,-0.7468673200515279
442.488741,1000,959.68932,0.2756976187700477,-0.3484975551576186,0.2596383498931607,-0.14292566457195158,-0.0008709344256207905,1.0,0.9619015338545888,0.2756976187700477,-0.31292515048983816
735.036367,1000,984.29685,2.886890726472302e-10,-1.4139533988100084e-09,0.561188054992242,-7.624555258841414e-10,-0.003939781866394435,1.0,0.7982683589147339,2.886890726472302e-10,-0.19779185950756073
387.258681,1000,1009.323214,7.105427357601002e-13,-1.1968204205459188e-12,0.25968685096865785,-1.8478780156227495e-12,-0.001127860005727337,1.0,0.4599115639375492,7.105427357601002e-13,-0.5389605760574341
541.856016,1000,1033.950359,5.788525214711626e-10,6.212963477025824e-10,0.2596577537154995,2.1253165374818996e-10,-0.0006755346724078823,1.0,0.5038151990531121,5.788525214711626e-10,-0.4955092668533325
509.867856,1000,1058.665229,-0.17018789503694176,0.7495806074351741,0.5032728616574884,1.3814908519944042,-0.0,1.0,-0.42727119181275963,-0.17018789503694176,-1.2570832967758179
67.476352,227,1064.343865,-1.2686699732793882,-0.5062520061641385,1.0173510098751477,0.2799820097357132,-0.0,1.0,-2.395334134961517,-1.2686699732793882,-2.126664161682129
413.158644,1000,1089.203781,-1.4305445716900067e-10,6.980171995962792e-10,0.2596610935893319,-2.017455703112034e-10,-0.0007219661375070294,1.0,0.4700413594106616,-1.4305445716900067e-10,-0.5292366743087769
482.010287,1000,1113.95961,-0.019357650821807404,0.011697252024989169,0.2596398537317668,-0.16489057121546064,-0.0005650314346293706,1.0,0.32009439805057005,-0.019357650821807404,-0.6599829196929932
463.205744,1000,1138.537194,0.10261162413160996,0.10867587415972935,0.4742076659115803,0.34102320851389467,-0.002807604196845153,1.0,0.7655256450244102,0.10261162413160996,-0.3342783749103546
548.618372,1000,1163.047911,-0.2837879346619143,-0.36596069426151345,0.5544924597746833,-0.42667750144114214,-0.005379982375262982,1.0,0.49435468885881884,-0.2837879346619143,-0.2164773941040039
498.940858,1000,1187.874429,2.8905322579930726e-10,-2.3575807972520124e-10,0.25964644863249725,9.600450543503464e-10,-0.0005486290102235934,1.0,0.5213944636250211,2.8905322579930726e-10,-0.4780569076538086
532.686339,1000,1222.692502,-0.10767673430956748,0.12946100807752048,0.25957511579480796,-0.0720863521490469,-0.0006180780896658986,1.0,0.27622468991753624,-0.10767673430956748,-0.6154804976832304
58.879754,1000,1257.993302,0.0004268752927560904,5.428355885239711e-05,0.4865706995734551,-0.00015363782741258537,-0.004072807785081259,1.0,-0.8631724348304468,0.0004268752927560904,-1.8595265023381216
652.010913,1000,1282.606961,-5.637112998613247e-10,-4.374811624074937e-10,0.2596679524583974,1.4743010842963566e-10,-0.0008226133297886811,1.0,0.7353925603046507,-5.637112998613247e-10,-0.26378482580184937
714.336156,1000,1307.417419,0.01045511838401847,-0.0022466536873189114,0.25965422538360033,-0.014297709640498561,-0.0007269311206154663,1.0,0.8038904755715466,0.01045511838401847,-0.20583771169185638
440.198076,1000,1331.741336,-0.16572787230245467,-0.030953015718235832,0.2596450599657251,0.05655571327668519,-0.0005885409864548263,1.0,0.46282065569798325,-0.16572787230245467,-0.3708629310131073
610.268668,1000,1356.1904,0.11094628562459796,-0.10068828149738145,0.2596747484872873,-0.09335630041072446,-0.0007281859983928812,1.0,0.7186435678326107,0.11094628562459796,-0.39157453179359436
533.393343,1000,1380.862654,-6.324007983948832e-10,4.6547210530434313e-10,0.5610924786920464,-1.0579022312186997e-09,-0.0035992005450921852,1.0,0.5349442615758029,-6.324007983948832e-10,-0.4614565372467041
613.786686,1000,1405.523141,4.360611871589981e-10,6.016109832529537e-10,0.2596613518516876,2.503108592536944e-09,-0.0007257363798872543,1.0,0.6411447031087557,4.360611871589981e-10,-0.3581295609474182
155.041944,184,1410.023207,1.6822423219188831,0.12716142122766172,1.0160978377170942,-0.07373026957602793,-0.0,1.0,2.272452342461028,1.6822423219188831,-0.4097899794578552
647.512718,1000,1434.346821,0.10848611262161967,0.22151754665138412,0.5639702200259799,0.033477816765702426,-0.0,1.0,0.8498457041056895,0.10848611262161967,-0.2586404085159302
11.265093,19,1434.812882,0.562261885136478,0.04945368996465874,1.0488344314812057,-1.9993769810434068,-0.0,1.0,1.4691944477261234,0.562261885136478,-0.09306743741035461
140.821224,320,1442.505852,-0.5354539591217574,-0.40203331519961694,1.0011979367942532,1.381467010816375,-0.0,1.0,0.1383753281688157,-0.5354539591217574,-0.3261707127094269
556.558886,1000,1476.224435,0.08096733527943378,-0.40316335283461235,0.6374131024026248,-0.36981738568901523,-0.0,1.0,0.45282288195517206,0.08096733527943378,-0.6281444533242617
154.66685,1000,1510.176693,-0.05431602460616247,0.46806076250728523,0.5475529177537871,0.23170290745655683,-0.0058047919420501325,1.0,-0.14297548011286132,-0.05431602460616247,-1.0828546635646488
-4.599367,42,1511.295992,-1.3126006481983388,0.6948317322551434,1.043369663739537,-2.0652579229103303,-0.003,1.0,-0.8422652032711231,-1.3126006481983388,-0.5266645550727844
87.59458,136,1514.610567,0.26487486642635005,1.555572474388598,1.0158477840669997,-2.326832973395957,-0.0,1.0,0.831354519546391,0.26487486642635005,-0.4335203468799591
267.24582,284,1521.569711,0.4237366106840845,0.2049837634498175,1.0088862256968798,-0.6757816695208894,-0.0,1.0,0.9787801292273279,0.4237366106840845,-0.4449564814567566
598.140217,1000,1545.710212,0.022193072819014503,0.049632481480283985,0.6268428991011686,0.012212520309931698,-0.0018177505809653792,1.0,0.4968090762053343,0.022193072819014503,-0.5235662460327148
661.559211,1000,1569.759348,-2.5770496847599134e-11,-1.2430501072913103e-10,0.25967943442905816,7.264128409475207e-10,-0.0010079002473773854,1.0,0.7016692900306546,-2.5770496847599134e-11,-0.2973228096961975
679.433189,1000,1593.832514,-0.00294461383516742,0.004282977315774872,0.2595896822593774,-0.463216954845643,-0.0009318461272788556,1.0,0.8972576584753208,-0.00294461383516742,-0.09886588156223297
720.620997,1000,1617.693815,0.13992935358069447,-0.013007107598865808,0.25964223512703105,0.07579396732958553,-0.0013544300799450278,1.0,0.8664703919741839,0.13992935358069447,-0.27210453152656555
199.901906,213,1622.80615,1.3784865421069448,2.5074367067703562,1.026328586634872,0.900668149700803,-0.0,1.0,1.4420364183200185,1.3784865421069448,-0.9364501237869263
655.636546,1000,1646.767585,-0.022091689061713993,0.009848084197603413,0.25964343548033014,0.11263008680184391,-0.0006666735271472779,1.0,0.7259251198196623,-0.022091689061713993,-0.25131651759147644
204.821553,256,1652.947509,1.157719154066701,0.03388653555008503,1.008640748206338,-2.227093520712893,-0.0,1.0,2.0279261061617326,1.157719154066701,-0.12979304790496826
422.676277,1000,1685.887055,0.6902965328247213,0.516271382297302,0.5161564911259413,-0.29636311954819783,-0.0,1.0,1.0744244181842397,0.6902965328247213,-0.6158721146404814
427.652698,1000,1719.883056,0.056023590229923315,0.10323682589660876,0.6225904358098361,0.42418676322410986,-0.005069961770881966,1.0,0.3666493478355586,0.056023590229923315,-0.6843042806234828
920.653011,1000,1743.99393,0.19601463499533622,-0.3285682392072742,0.6480166079346285,0.17750164527142293,-0.0,1.0,0.9034196359204003,0.19601463499533622,-0.2925949990749359
902.536218,1000,1769.057596,0.3127958458239277,-0.07210167260150335,0.5624710532557444,-0.012532776115684287,-0.002181250127815719,1.0,1.0570446052996123,0.3127958458239277,-0.25356999039649963
854.510764,1000,1782.325393,0.25536270561330454,-0.09884829738686207,0.6115349357858211,0.03718172298454342,-0.0,1.0,1.0579870653402104,0.25536270561330454,-0.19737564027309418
756.739415,1000,1788.448471,-5.115907697472721e-12,1.3860024239420454e-11,0.2596683402824244,5.751422455830572e-11,-0.0008975971758647252,1.0,0.6243280063994943,-5.115907697472721e-12,-0.37477439641952515
909.665233,1000,1794.47125,0.0983531201764265,-0.07906304424782462,0.5318600430217357,0.08372638918016503,-0.0,1.0,0.7991682911797682,0.0983531201764265,-0.2991848289966583
871.448042,1000,1801.039088,0.9817038827218028,0.22850974481970043,0.6511546145752448,-0.2409479122545769,-0.0,1.0,1.3755556397713633,0.9817038827218028,-0.6061482429504395
793.549081,1000,1805.421582,0.20790762512950423,0.07520740647385948,0.8816920746723063,-0.8993340430687619,-0.0,1.0,1.023704268625064,0.20790762512950423,-0.1842033565044403
905.948887,1000,1812.346359,0.2579250844568648,0.31380207239124047,0.5704150552757585,-0.296974386212382,-0.0,1.0,0.9551841231436171,0.2579250844568648,-0.3027409613132477
853.63398,1000,1831.674937,-0.14163032363274652,-0.1109998339810403,0.5948047844981891,-0.03911732097947921,-0.00554108689133059,1.0,0.584133235014253,-0.14163032363274652,-0.2686953544616699
177.543585,178,1835.987993,1.359457148155796,-0.33799089029066476,1.0221833472628512,-0.5296981615337801,-0.0,1.0,2.1508729438396568,1.359457148155796,-0.20858420431613922
231.326652,1000,1869.460788,0.1704259752236581,0.5099576451527277,0.47270199323301776,0.9694883736518369,-0.0027018438171390676,1.0,0.4297741830504256,0.1704259752236581,-0.7379499483560934
384.950258,803,1896.300392,-0.27427370947656016,-0.6633572709146307,1.0000023889058056,0.6573263911275374,-0.0018835781571383127,1.0,0.058296280546548784,-0.27427370947656016,-0.6655464318197527
979.036851,1000,1927.197618,0.6386113703075935,-0.26875377796335087,0.5693053903366321,0.48277505179302743,-0.0028221082797281333,1.0,1.4705400335503873,0.6386113703075935,-0.16524922847747803
976.035662,1000,1951.111391,-0.055025541042788007,-0.07574944413806683,0.6463878814881879,-0.582319288679344,-0.0018733354515051374,1.0,0.6009529089270783,-0.055025541042788007,-0.34214821457862854
757.871773,1000,1972.043793,-4.134470543704083e-12,9.919176591210999e-11,0.2596754036695372,3.7094547872640317e-10,-0.0009261511015507953,1.0,0.761378065517621,-4.134470543704083e-12,-0.23769578337669373
1005.438401,1000,1985.969047,-0.05899503783542315,-0.02862190456675906,0.565655864537834,-0.2775732854864894,-0.0022635556990755696,1.0,0.8187963199267096,-0.05899503783542315,-0.11994508653879166
996.467832,960,1998.711704,0.22163990523992538,-0.692671830198659,1.045298474104322,2.7601550985368064,-0.0,1.0,0.10722163703619003,0.22163990523992538,-1.1144182682037354
679.005063,1000,2007.587892,0.0012901064476622537,0.00026347238274326834,0.6214560523080644,0.0009046681164712819,-0.004919725965667162,1.0,0.5290860884993444,0.0012901064476622537,-0.46728429198265076
936.506789,1000,2016.263192,-0.14567584960957447,0.23806459561576343,0.25963734295963814,-1.3253328204858201,-0.0006403137641029056,1.0,0.6651236786120251,-0.14567584960957447,-0.18856015801429749
1016.628968,1000,2024.786953,0.42211395238528127,-0.14846241690333883,0.5909911136285717,-0.23188340927848966,-0.0,1.0,1.3744468588102805,0.42211395238528127,-0.04766709357500076
948.426811,1000,2033.415695,0.07428769436341298,0.011040410321139227,0.25957199101044987,0.3627626537126273,-0.0008717909994181469,1.0,0.9374841432912867,0.07428769436341298,-0.13593176007270813
983.45545,1000,2043.884619,-0.07430777162856117,0.043924375779027525,0.5391634043459534,0.32590204471575546,-0.0,1.0,0.6535758057182406,-0.07430777162856117,-0.27211642265319824
341.905155,1000,2077.372929,0.6157579021124882,0.1318626718343463,0.6163965893168938,-0.36868154533643216,-0.0,1.0,1.3073695173370887,0.6157579021124882,-0.30838838477539954
581.294136,1000,2110.894772,-0.00185883298991385,0.020245897563935245,0.5122088897232906,-0.0023428443949531073,-0.0023257034362525243,1.0,0.3644058823921984,-0.00185883298991385,-0.6314095811816353
991.598193,1000,2135.107703,0.13223209966131577,0.09660558965623345,0.5408965421720138,-0.045239935019336555,-0.0015185705028350294,1.0,0.6777879066952543,0.13223209966131577,-0.4529256224632263
904.841928,1000,2159.190564,0.03249089739782107,0.030374874326133394,0.5928430005426498,0.04062200105206312,-0.0,1.0,0.9035937222049881,0.03249089739782107,-0.12889717519283295
989.804229,1000,2183.200285,0.5898594693069015,-0.018357969810134378,0.5140161877037048,-0.6792686890514151,-0.003,1.0,0.2807186888579879,0.5898594693069015,-1.3061407804489136
894.169633,1000,2206.963754,1.2272614504397694,-0.6586398964930584,0.5802004487454417,0.5160013881665284,-0.002546475969684649,1.0,2.0078094849061427,1.2272614504397694,-0.21690548956394196
706.584624,1000,2230.926694,0.502354942703418,-0.3444784603428408,0.47276541216332013,-0.5209949084958422,-0.005076422195973885,1.0,1.3607935697265756,0.502354942703418,-0.13648495078086853
955.726001,1000,2255.006103,0.25562063257261514,-0.17532198322134374,0.5432289816026799,-1.1936495728732506,-0.00045077431876648476,1.0,1.0503873722919346,0.25562063257261514,-0.20478248596191406
835.108238,1000,2279.118787,-1.3868906023617456e-10,8.764100556390986e-12,0.25966410661979095,5.657513613866523e-11,-0.000722452954946368,1.0,0.7792930751084215,-1.3868906023617456e-10,-0.21998447179794312
1017.197438,1000,2303.035012,1.317767002263004,-0.1788931673157368,0.6997302119158373,1.3415520926591118,-0.0,1.0,1.476525523343021,1.317767002263004,-0.8412414789199829
893.052108,1000,2326.961088,0.06386537026003225,-0.08457813425484795,0.504769637657963,0.09054057175712055,-0.0025277535679632678,1.0,0.8639599647622136,0.06386537026003225,-0.19737765192985535
898.756679,1000,2350.873692,0.2613898428234407,-0.07556369031276766,0.4044097591676213,0.10790531966382674,-0.006,1.0,0.6645351980480501,0.2613898428234407,-0.5908546447753906
531.777065,1000,2384.561087,0.5189991448310316,-0.25532407634242027,0.6050827990533452,1.4438501597303661,-0.005569747187529287,1.0,1.1195018163126877,0.5189991448310316,-0.39392758133081457
223.162758,1000,2418.39854,1.0057422783858527,0.25204785176642375,0.5541496335878465,-3.937691424537278,-0.0,1.0,1.3225746886284488,1.0057422783858527,-0.6831675897574038
1099.543079,1000,2442.493889,-0.10633700040209249,0.31435524079473254,0.6110322851029947,0.1845781400785643,-0.0,1.0,0.680222015110374,-0.10633700040209249,-0.21344098448753357
940.337773,1000,2466.606272,0.5170430913472401,0.4488770907816697,0.6337295241166978,0.3289700764701343,-0.0,1.0,1.2570954933667409,0.5170430913472401,-0.25994759798049927
971.769314,1000,2490.468825,0.6010595066664948,-0.2959987028960942,0.6421652172664424,-3.3537297175338283,-0.0,1.0,1.1821084721205963,0.6010595066664948,-0.41895103454589844
1035.210836,1000,2514.434375,-0.26125887002869774,-0.20616594945183309,0.5918045283338835,0.0558103100704719,-0.0016194010714988204,1.0,0.4060614981678393,-0.26125887002869774,-0.3310602307319641
1159.393744,1000,2538.310738,0.6437301783796556,1.3322057235808638,0.7306350810829588,-0.07462930099808521,-0.0,1.0,1.329671040081621,0.6437301783796556,-0.31405913829803467
1028.542992,1000,2562.275874,0.15547284818957507,0.03279724564826503,0.6226769467244326,-0.10689699635433408,-0.0014040266107837689,1.0,0.7270717262323405,0.15547284818957507,-0.4269970953464508
924.092862,1000,2586.385056,-0.7391932776774368,-1.1158329501190378,0.7738331444304818,0.08627685284461598,-0.0,1.0,0.07198530224905397,-0.7391932776774368,-0.18882142007350922
947.749509,1000,2610.38097,2.8194335754960775e-10,-2.809130705827556e-10,0.25968212441503385,2.1795481381450569e-10,-0.0010265904347540303,1.0,0.770940433458258,2.8194335754960775e-10,-0.22803297638893127
1136.083064,1000,2634.580074,0.48328765511129745,-0.02179467357173337,0.600569573306766,0.1199608409723947,-0.004001967470480819,1.0,1.152293235496194,0.48328765511129745,-0.3269924521446228
870.547147,1000,2660.070278,0.6577808464144042,-0.10735111323027624,0.6484927346124296,0.009356866914752179,-0.004400680230381834,1.0,1.3681658612600112,0.6577808464144042,-0.28521430492401123
